RFC_min;NumberOfParameters_CK_75%;NumberOfLambdas_min;RFC_count;Returns_75%;NumberOfMathOperations_min;WMC_CK_mean;NumberOfParameters_CK_std;NumberOfLoops_25%;NumberOfParameters_CK_max;NumberOfParenthesizedExps_25%;Returns_std;CBO_75%;NumberOfTryCatch_25%;NumberOfUniqueWords_max;NumberOfVariables_75%;CBO_50%;WMC_CK_25%;NumberOfAnonymousClasses_count;MaxNumberOfNestedBlocks_mean;WMC_CK_min;NumberOfModifiers_75%;LOCMethod_CK_25%;Returns_25%;CBO_25%;NumberOfMathOperations_max;LOCMethod_CK_mean;NumberOfAnonymousClasses_50%;Returns_min;NumberOfParameters_CK_25%;WMC_CK_50%;NumberOfLoops_max;NumberOfParameters_CK_count;NumberOfMathOperations_75%;NumberOfLambdas_std;NumberOfNumbers_max;IsConstructor_top;NumberOfNumbers_std;MaxNumberOfNestedBlocks_75%;MaxNumberOfNestedBlocks_min;NumberOfAnonymousClasses_std;NumberOfAssignments_min;NumberOfUniqueWords_25%;NumberOfMathOperations_mean;NumberOfAssignments_std;NumberOfParameters_CK_50%;NumberOfStringLiterals_50%;NumberOfComparisons_50%;NumberOfAssignments_25%;NumberOfComparisons_25%;NumberOfVariables_min;NumberOfLogStatements_50%;Returns_count;RFC_50%;NumberOfTryCatch_mean;NumberOfComparisons_std;NumberOfModifiers_25%;NumberOfAssignments_count;NumberOfStringLiterals_25%;NumberOfParameters_CK_min;NumberOfLambdas_25%;NumberOfAnonymousClasses_75%;NumberOfInnerClasses_mean;RFC_mean;NumberOfLoops_50%;NumberOfParenthesizedExps_75%;IsConstructor_freq;NumberOfInnerClasses_25%;NumberOfTryCatch_max;NumberOfParenthesizedExps_50%;NumberOfInnerClasses_max;NumberOfVariables_count;NumberOfComparisons_count;LOCMethod_CK_75%;CBO_count;NumberOfParenthesizedExps_count;NumberOfComparisons_max;NumberOfComparisons_min;NumberOfLoops_count;NumberOfVariables_std;NumberOfNumbers_75%;CBO_min;Bugged;MaxNumberOfNestedBlocks_50%;NumberOfMathOperations_50%;CBO_std;NumberOfAnonymousClasses_mean;NumberOfNumbers_25%;NumberOfModifiers_count;NumberOfUniqueWords_50%;NumberOfAnonymousClasses_25%;Returns_max;LOCMethod_CK_max;NumberOfLambdas_count;CBO_mean;NumberOfNumbers_count;NumberOfUniqueWords_mean;WMC_CK_count;NumberOfModifiers_min;Returns_mean;NumberOfStringLiterals_min;NumberOfParenthesizedExps_max;NumberOfStringLiterals_max;MaxNumberOfNestedBlocks_25%;WMC_CK_max;LOCMethod_CK_50%;NumberOfNumbers_mean;NumberOfInnerClasses_50%;NumberOfModifiers_max;NumberOfLogStatements_count;NumberOfStringLiterals_mean;NumberOfTryCatch_75%;RFC_25%;NumberOfTryCatch_count;NumberOfStringLiterals_std;Returns_50%;CBO_max;RFC_std;NumberOfParenthesizedExps_mean;NumberOfLogStatements_75%;WMC_CK_75%;IsConstructor_unique;NumberOfStringLiterals_count;LOCMethod_CK_count;NumberOfAssignments_mean;NumberOfModifiers_mean;NumberOfAssignments_max;NumberOfVariables_max;NumberOfLambdas_max;NumberOfParameters_CK_mean;NumberOfLogStatements_mean;NumberOfTryCatch_50%;NumberOfAnonymousClasses_min;NumberOfInnerClasses_count;NumberOfParenthesizedExps_min;LOCMethod_CK_min;WMC_CK_std;NumberOfStringLiterals_75%;NumberOfUniqueWords_min;RFC_75%;RFC_max;NumberOfNumbers_min;NumberOfModifiers_std;MaxNumberOfNestedBlocks_max;NumberOfTryCatch_std;NumberOfVariables_50%;NumberOfComparisons_75%;NumberOfLogStatements_min;NumberOfMathOperations_count;NumberOfLambdas_50%;NumberOfInnerClasses_min;NumberOfTryCatch_min;NumberOfInnerClasses_std;NumberOfUniqueWords_75%;NumberOfLambdas_mean;NumberOfLogStatements_25%;NumberOfAssignments_75%;MaxNumberOfNestedBlocks_std;NumberOfLambdas_75%;IsConstructor_count;NumberOfLogStatements_std;NumberOfNumbers_50%;NumberOfVariables_mean;NumberOfUniqueWords_std;NumberOfLogStatements_max;NumberOfComparisons_mean;MaxNumberOfNestedBlocks_count;NumberOfParenthesizedExps_std;NumberOfLoops_std;NumberOfLoops_mean;NumberOfAssignments_50%;NumberOfUniqueWords_count;NumberOfMathOperations_std;NumberOfVariables_25%;LOCMethod_CK_std;NumberOfModifiers_50%;NumberOfMathOperations_25%;NumberOfLoops_min;NumberOfInnerClasses_75%;NumberOfAnonymousClasses_max;NumberOfLoops_75%
0.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;7.0;0.0;3.0;1.0;1.0;0.0;1.0;1.0;3.0;0.0;3.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;3.0;1.0;3.0;1.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;3.0;1.0;0.0;1.0;1.1547005383792517;0.0;2.0;0.0;0.5773502691896258;5.5;0.0;6.0;0.0;5.0;1.0;3.0;0.0;1.0;1.0;3.0;0.5;3.0;1.0;3.0;0.0;0.0;0.0;1.0;0.0;3.0;0.5;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;3.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;3.0;3.0;3.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;False;0.0;0.0;2.6457513110645907;0.0;0.0;3.0;4.0;0.0;1.0;3.0;3.0;4.0;3.0;4.0;3.0;1.0;0.6666666666666666;0.0;0.0;2.0;0.0;1.0;3.0;0.0;0.0;1.0;3.0;0.6666666666666666;0.0;0.5;3.0;1.1547005383792517;1.0;6.0;0.5773502691896258;0.0;0.0;1.0;2.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;3.0;0.0;3.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.5773502691896258;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0;1.5;0.0;2.0;0.75;0.0;1.0;1.4142135623730951;0.0;2.0;0.0;0.7071067811865476;3.75;0.0;8.0;0.0;2.5;1.0;2.0;0.0;1.0;1.0;3.0;0.25;1.25;0.0;3.0;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;3.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;False;0.0;0.0;3.5355339059327378;0.0;0.0;2.0;5.0;0.0;1.0;3.0;2.0;2.5;2.0;5.0;2.0;1.0;0.5;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;2.0;0.0;0.5;5.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;6.5;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;4.242640687119285;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;2.0;1.5;0.0;1.5;0.0;0.0;1.0;0.0;1.4142135623730951;4.75;0.0;9.0;0.0;3.5;1.25;2.0;0.5;1.0;1.0;4.25;0.5;2.25;0.0;5.5;0.0;0.0;1.0;1.5;0.0;2.0;0.0;0.0;0.0;True;0.0;0.75;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;6.75;2.0;2.0;0.0;0.0;2.0;0.0;0.0;1.0;False;0.5;0.0;3.5355339059327378;0.0;0.0;2.0;7.0;0.0;2.0;8.0;2.0;3.5;2.0;7.0;2.0;1.0;1.0;0.0;0.0;0.0;0.25;2.0;5.5;0.0;0.0;1.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;6.0;0.0;0.0;0.0;1.75;2.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;3.0;0.7071067811865476;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.7071067811865476;0.0;2.0;0.0;0.0;0.0;2.8284271247461903;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.5355339059327378;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.25;0.0;8.0;1.0;0.0;1.375;0.6408699444616557;0.0;2.0;0.0;0.5175491695067657;4.25;0.0;10.0;0.25;3.5;1.0;8.0;0.375;1.0;9.0;3.0;0.0;2.0;1.0;5.0;0.0;0.0;1.0;1.0;0.0;8.0;0.0;0.0;4.0;False;1.4142135623730951;0.25;0.0;0.0;0.0;3.0;0.125;1.4142135623730951;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.5;0.0;0.3535533905932738;1.0;8.0;0.0;0.0;0.0;0.0;0.0;2.125;0.0;0.0;6.0;0.0;0.0;0.0;0.0;8.0;8.0;4.75;8.0;8.0;1.0;0.0;8.0;0.4629100498862757;0.0;1.0;False;0.0;0.0;1.6850180160122066;0.0;0.0;8.0;4.0;0.0;1.0;13.0;8.0;3.375;8.0;4.625;8.0;1.0;0.625;0.0;1.0;1.0;0.0;3.0;3.5;0.5;0.0;10.0;8.0;0.125;0.0;0.0;8.0;0.3535533905932738;1.0;6.0;3.2705394924123103;0.125;0.0;1.25;2.0;8.0;8.0;1.0;4.125;4.0;1.0;0.0;1.125;0.0;0.0;0.0;8.0;0.0;3.0;0.7440238091428449;0.0;1.0;2.75;9.0;0.0;4.323936698360485;2.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.25;0.7440238091428449;0.0;8.0;0.0;0.0;0.25;2.7222627143085005;0.0;0.125;8.0;0.3535533905932738;0.0;0.0;0.5;8.0;0.3535533905932738;0.0;3.5050983275386565;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;1.0;0.0;1.0;0.5773502691896257;0.0;1.0;0.0;0.0;3.5;0.0;7.0;0.25;2.5;1.0;4.0;0.0;1.0;3.25;3.0;1.0;1.75;1.0;3.75;0.0;1.0;0.0;1.0;0.0;4.0;0.25;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;3.5;0.25;0.5;0.5;0.5;0.0;0.0;0.0;0.0;0.0;4.0;1.5;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;4.0;3.75;4.0;4.0;0.0;0.0;4.0;0.5;0.0;1.0;False;0.0;0.0;1.707825127659933;0.0;0.0;4.0;5.5;0.0;1.0;6.0;4.0;2.75;4.0;5.0;4.0;1.0;1.0;0.0;0.0;2.0;0.0;1.0;3.0;0.0;0.0;10.0;4.0;0.75;0.0;0.75;4.0;0.957427107756338;1.0;5.0;1.2909944487358056;0.0;0.0;1.0;1.0;4.0;4.0;0.25;3.25;1.0;1.0;0.0;0.5;0.0;0.0;0.0;4.0;0.0;3.0;0.0;1.25;2.0;2.25;3.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.25;0.0;0.0;4.0;0.0;0.0;0.25;2.449489742783178;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.5;0.0;1.5;1.0;0.0;0.0;0.0;0.0;0.0
2.0;1.0;0.0;3.0;2.5;0.0;3.0;1.1547005383792517;0.0;2.0;0.0;0.5773502691896258;5.0;0.5;30.0;1.0;3.0;2.5;3.0;1.0;2.0;1.0;10.0;2.0;1.5;1.0;19.0;0.0;2.0;0.0;3.0;0.0;3.0;0.5;0.0;0.0;False;0.0;1.0;1.0;0.5773502691896258;1.0;11.5;0.3333333333333333;0.5773502691896257;0.0;1.0;0.0;1.5;0.0;0.0;1.0;3.0;2.0;0.6666666666666666;1.1547005383792517;1.0;3.0;0.5;0.0;0.0;0.5;0.0;2.6666666666666665;0.0;0.5;3.0;0.0;1.0;0.0;0.0;3.0;3.0;25.0;3.0;3.0;2.0;0.0;3.0;1.1547005383792517;0.0;0.0;False;1.0;0.0;3.511884584284246;0.3333333333333333;0.0;3.0;15.0;0.0;3.0;37.0;3.0;3.333333333333333;3.0;17.666666666666668;3.0;1.0;2.333333333333333;0.0;1.0;1.0;1.0;4.0;13.0;0.0;0.0;1.0;3.0;0.6666666666666666;1.0;2.0;3.0;0.5773502691896258;2.0;7.0;1.1547005383792517;0.3333333333333333;1.0;3.5;1.0;3.0;3.0;1.6666666666666667;1.0;2.0;2.0;0.0;0.6666666666666666;0.6666666666666666;1.0;0.0;3.0;0.0;7.0;1.0;1.0;8.0;3.0;4.0;0.0;0.0;1.0;0.5773502691896258;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;22.5;0.0;0.5;2.0;0.0;0.0;3.0;0.5773502691896258;0.0;0.6666666666666666;11.239810200058244;1.0;0.6666666666666666;3.0;0.5773502691896258;0.0;0.0;2.0;3.0;0.5773502691896258;0.0;15.874507866387546;1.0;0.0;0.0;0.0;1.0;0.0
0.0;2.0;0.0;4.0;1.0;0.0;1.0;0.957427107756338;0.0;2.0;0.0;0.5773502691896257;5.0;0.0;7.0;0.0;4.0;1.0;4.0;0.0;1.0;1.0;3.0;0.0;3.0;0.0;3.25;0.0;0.0;0.75;1.0;0.0;4.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.5;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;4.0;3.25;4.0;4.0;0.0;0.0;4.0;0.0;0.0;3.0;False;0.0;0.0;1.1547005383792517;0.0;0.0;4.0;5.0;0.0;1.0;4.0;4.0;4.0;4.0;4.75;4.0;1.0;0.5;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;4.0;0.0;0.0;0.75;4.0;0.0;0.5;5.0;1.2909944487358056;0.0;0.0;1.0;2.0;4.0;4.0;0.0;1.0;0.0;0.0;0.0;1.25;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;2.0;2.25;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;6.25;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;2.217355782608345;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;6.0;0.0;9.0;0.0;6.0;1.0;1.0;0.0;1.0;1.0;3.0;0.0;6.0;0.0;3.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;6.0;False;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;3.0;1.0;6.0;1.0;9.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;1.25;0.0;4.0;1.0;0.0;1.0;0.957427107756338;0.0;2.0;0.0;0.5;6.5;0.0;9.0;0.0;5.0;1.0;4.0;0.0;1.0;1.0;3.0;0.75;3.25;1.0;3.0;0.0;0.0;0.0;1.0;0.0;4.0;0.25;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;3.5;0.25;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;1.25;0.0;0.0;3.0;0.0;0.0;0.0;0.0;4.0;4.0;3.0;4.0;4.0;0.0;0.0;4.0;0.0;0.0;1.0;False;0.0;0.0;2.9860788111948198;0.0;0.0;4.0;5.5;0.0;1.0;3.0;4.0;4.75;4.0;5.5;4.0;1.0;0.75;0.0;0.0;2.0;0.0;1.0;3.0;0.0;0.0;1.0;4.0;0.75;0.0;0.75;4.0;0.957427107756338;1.0;8.0;1.2583057392117916;0.0;0.0;1.0;2.0;4.0;4.0;0.0;1.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;4.0;0.0;3.0;0.0;1.25;2.0;1.5;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;7.5;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.1091263510296048;0.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0;1.5;0.0;2.0;0.75;0.0;1.0;1.4142135623730951;0.0;2.0;0.0;0.7071067811865476;3.75;0.0;8.0;0.0;2.5;1.0;2.0;0.0;1.0;1.0;3.0;0.25;1.25;0.0;3.0;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;2.0;3.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;False;0.0;0.0;3.5355339059327378;0.0;0.0;2.0;5.0;0.0;1.0;3.0;2.0;2.5;2.0;5.0;2.0;1.0;0.5;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;2.0;0.0;0.5;5.0;0.0;0.0;0.0;1.0;2.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;6.5;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;4.242640687119285;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;0.0;8.0;2.25;0.0;2.0;1.1952286093343936;0.0;4.0;0.0;1.4142135623730951;7.0;0.0;18.0;0.5;4.0;1.0;8.0;0.625;1.0;2.0;3.0;0.75;2.0;1.0;7.25;0.0;0.0;1.0;1.5;1.0;8.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;4.75;0.125;1.48804761828569;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.5;0.0;0.0;1.0;8.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;7.0;0.0;0.0;0.0;0.0;8.0;8.0;9.25;8.0;8.0;0.0;0.0;8.0;1.48804761828569;0.0;0.0;False;0.5;0.0;2.6958963523950885;0.0;0.0;8.0;6.0;0.0;4.0;18.0;8.0;4.125;8.0;8.125;8.0;1.0;1.5;0.0;1.0;2.0;0.0;5.0;6.0;0.0;0.0;10.0;8.0;0.25;0.0;0.75;8.0;0.7071067811865476;1.0;7.0;4.4400772194057305;0.125;0.0;2.25;2.0;8.0;8.0;0.75;2.375;4.0;4.0;0.0;1.5;0.0;0.0;0.0;8.0;0.0;3.0;1.4142135623730951;0.0;3.0;4.75;11.0;0.0;3.113908889391045;2.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;11.25;0.0;0.0;0.5;0.7440238091428449;0.0;8.0;0.0;0.0;0.75;5.139135558215436;0.0;0.0;8.0;0.3535533905932738;0.3535533905932738;0.125;0.0;8.0;0.3535533905932738;0.0;5.230405611149374;1.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;4.0;0.0;3.0;1.0;1.0;0.0;1.0;1.0;3.0;0.0;3.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;3.0;1.0;3.0;1.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
