NumberOfPrivateMethod_mean;NestedIfElseDepth_std;NCSSForThisMethod_std;BooleanExpressionComplexity_mean;NCSSForThisClass_count;BooleanExpressionComplexity_25%;NumberOfPrivateMethod_50%;NCSSForThisFile_std;ThrowsCount_50%;NestedIfElseDepth_75%;CyclomaticComplexity_75%;FileLength_75%;NCSSForThisFile_25%;ClassFanOutComplexity_min;ClassDataAbstractionCoupling_min;NPathComplexity_min;ExecutableStatementCount_max;FileLength_mean;NumberOfPrivateMethod_75%;NestedTryDepth_25%;ThrowsCount_max;AnonymousInnerClassLength_50%;NCSSForThisClass_75%;NumberOfMethods_Checkstyle_std;NumberOfPrivateMethod_std;NestedTryDepth_count;NestedForDepth_25%;NumberOfProtectedMethod_50%;ExecutableStatementCount_min;ThrowsCount_min;ClassDataAbstractionCoupling_std;NestedForDepth_count;NumberOfMethods_Checkstyle_count;CyclomaticComplexity_25%;NumberOfPrivateMethod_count;FileLength_count;NumberOfPublicMethods_Checkstyle_std;NCSSForThisFile_max;ExecutableStatementCount_mean;AnonymousInnerClassLength_max;NumberOfMethods_Checkstyle_mean;NumberOfProtectedMethod_mean;MethodLength_mean;ExecutableStatementCount_25%;AnonymousInnerClassLength_25%;MethodLength_min;NestedIfElseDepth_25%;NumberOfPackageMethod_count;ThrowsCount_std;NestedIfElseDepth_max;NumberOfPrivateMethod_min;BooleanExpressionComplexity_75%;ExecutableStatementCount_count;ClassFanOutComplexity_25%;MethodLength_75%;AnonymousInnerClassLength_min;ThrowsCount_25%;NestedTryDepth_max;NestedForDepth_50%;NumberOfPublicMethods_Checkstyle_min;FileLength_max;NumberOfPublicMethods_Checkstyle_50%;ClassFanOutComplexity_std;NumberOfPackageMethod_25%;ClassDataAbstractionCoupling_50%;NCSSForThisFile_50%;NumberOfProtectedMethod_25%;NumberOfPublicMethods_Checkstyle_count;NestedForDepth_mean;NestedForDepth_75%;CyclomaticComplexity_std;NCSSForThisMethod_75%;NestedIfElseDepth_count;NCSSForThisClass_min;FileLength_std;NPathComplexity_25%;FileLength_min;NumberOfMethods_Checkstyle_75%;ThrowsCount_count;NumberOfPackageMethod_75%;NestedIfElseDepth_50%;NumberOfPublicMethods_Checkstyle_75%;NCSSForThisMethod_mean;NCSSForThisFile_min;MethodLength_25%;NestedForDepth_max;NPathComplexity_max;CyclomaticComplexity_min;ClassDataAbstractionCoupling_count;NPathComplexity_count;ExecutableStatementCount_std;ClassFanOutComplexity_75%;NCSSForThisMethod_max;NumberOfPublicMethods_Checkstyle_25%;NestedForDepth_min;NumberOfProtectedMethod_75%;NumberOfPackageMethod_min;NPathComplexity_75%;NCSSForThisFile_75%;NumberOfProtectedMethod_max;NPathComplexity_50%;AnonymousInnerClassLength_mean;Bugged;NCSSForThisClass_max;NCSSForThisMethod_count;NCSSForThisMethod_min;NumberOfPackageMethod_std;BooleanExpressionComplexity_std;NCSSForThisFile_count;NumberOfPrivateMethod_max;NumberOfProtectedMethod_min;NPathComplexity_std;NumberOfProtectedMethod_std;NCSSForThisMethod_25%;CyclomaticComplexity_count;NumberOfPublicMethods_Checkstyle_mean;NumberOfMethods_Checkstyle_25%;NumberOfPackageMethod_50%;NCSSForThisClass_50%;AnonymousInnerClassLength_75%;NCSSForThisFile_mean;ClassFanOutComplexity_count;BooleanExpressionComplexity_count;NestedTryDepth_std;NestedTryDepth_50%;ClassDataAbstractionCoupling_75%;ClassDataAbstractionCoupling_25%;ExecutableStatementCount_75%;ClassFanOutComplexity_50%;NCSSForThisClass_std;ThrowsCount_mean;ThrowsCount_75%;ExecutableStatementCount_50%;FileLength_25%;CyclomaticComplexity_50%;NCSSForThisClass_25%;NumberOfMethods_Checkstyle_50%;AnonymousInnerClassLength_count;ClassDataAbstractionCoupling_mean;NumberOfProtectedMethod_count;NumberOfPackageMethod_mean;ClassFanOutComplexity_max;FileLength_50%;MethodLength_50%;NestedIfElseDepth_min;ClassFanOutComplexity_mean;CyclomaticComplexity_mean;NumberOfPrivateMethod_25%;MethodLength_count;NumberOfPackageMethod_max;AnonymousInnerClassLength_std;NCSSForThisClass_mean;NumberOfPublicMethods_Checkstyle_max;NCSSForThisMethod_50%;MethodLength_std;NumberOfMethods_Checkstyle_max;NPathComplexity_mean;BooleanExpressionComplexity_max;NestedIfElseDepth_mean;NestedTryDepth_mean;NumberOfMethods_Checkstyle_min;BooleanExpressionComplexity_50%;BooleanExpressionComplexity_min;NestedTryDepth_75%;MethodLength_max;NestedForDepth_std;CyclomaticComplexity_max;ClassDataAbstractionCoupling_max;NestedTryDepth_min
0.5;0.0;2.1213203435596424;0.5;2.0;0.25;0.5;60.811183182043095;0.5;0.0;9.25;104.25;21.5;0.0;0.0;16.0;22.0;69.5;0.75;0.0;1.0;0.0;50.25;1.4142135623730951;0.7071067811865476;2.0;0.0;0.0;17.0;0.0;2.8284271247461903;2.0;2.0;7.75;2.0;2.0;0.7071067811865476;86.0;19.5;0.0;1.0;0.0;39.0;18.25;0.0;36.0;0.0;2.0;0.7071067811865476;0.0;0.0;0.75;2.0;3.75;40.5;0.0;0.25;0.0;0.0;0.0;139.0;0.5;10.606601717798213;0.0;2.0;43.0;0.0;2.0;0.0;0.0;2.1213203435596424;31.25;2.0;0.0;98.28784258493009;19.25;0.0;1.5;2.0;0.0;0.0;0.75;30.5;0.0;37.5;0.0;29.0;7.0;2.0;2.0;3.5355339059327378;11.25;32.0;0.25;0.0;0.0;0.0;25.75;64.5;0.0;22.5;0.0;True;67.0;2.0;29.0;0.0;0.7071067811865476;2.0;1.0;0.0;9.192388155425117;0.0;29.75;2.0;0.5;0.5;0.0;33.5;0.0;43.0;2.0;2.0;0.0;0.0;3.0;1.0;20.75;7.5;47.37615433949868;0.5;0.75;19.5;34.75;8.5;16.75;1.0;2.0;2.0;2.0;0.0;15.0;69.5;39.0;0.0;7.5;8.5;0.25;2.0;0.0;0.0;33.5;1.0;30.5;4.242640687119285;2.0;22.5;1.0;0.0;0.0;0.0;0.5;0.0;0.0;42.0;0.0;10.0;4.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;63.0;25.0;8.0;6.0;4.0;8.0;63.0;0.0;1.0;0.0;0.0;13.0;0.0;0.0;1.0;0.0;0.0;8.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;25.0;8.0;0.0;1.0;0.0;19.0;8.0;0.0;19.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;8.0;19.0;0.0;0.0;1.0;0.0;1.0;63.0;1.0;0.0;0.0;6.0;25.0;0.0;1.0;0.0;0.0;0.0;9.0;1.0;13.0;0.0;4.0;63.0;1.0;1.0;0.0;0.0;1.0;9.0;25.0;19.0;0.0;4.0;2.0;1.0;1.0;0.0;8.0;9.0;1.0;0.0;0.0;0.0;4.0;25.0;0.0;4.0;0.0;False;13.0;1.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;1.0;1.0;1.0;0.0;13.0;0.0;25.0;1.0;1.0;0.0;1.0;6.0;6.0;8.0;8.0;0.0;0.0;0.0;8.0;63.0;2.0;13.0;1.0;1.0;6.0;1.0;0.0;8.0;63.0;19.0;0.0;8.0;2.0;0.0;1.0;0.0;0.0;13.0;1.0;9.0;0.0;1.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;19.0;0.0;2.0;6.0;1.0
0.6363636363636364;0.4670993664969138;21.88357624089145;0.2727272727272727;11.0;0.0;0.0;82.31259706972945;0.0;0.5;5.0;0.0;0.0;0.0;0.0;1.0;57.0;40.63636363636363;0.0;0.0;4.0;0.0;0.0;2.4899799195977463;1.804035879506129;11.0;0.0;0.0;1.0;0.0;2.8667371379639643;11.0;11.0;2.0;11.0;11.0;0.8090398349558905;273.0;13.363636363636365;0.0;1.0;0.0;24.818181818181817;2.5;0.0;3.0;0.0;11.0;1.2135597524338355;1.0;0.0;0.5;11.0;0.0;31.5;0.0;0.0;1.0;0.0;0.0;447.0;0.0;9.749592066058224;0.0;0.0;0.0;0.0;11.0;0.09090909090909093;0.0;6.6099099154912135;16.5;11.0;0.0;134.7755710262603;2.0;0.0;0.0;11.0;0.0;0.0;0.0;17.09090909090909;0.0;6.0;1.0;5400.0;1.0;11.0;11.0;17.505843180336832;0.0;66.0;0.0;0.0;0.0;0.0;10.5;0.0;0.0;4.0;0.0;True;232.0;11.0;2.0;0.0;0.4670993664969138;11.0;6.0;0.0;1766.674523710373;0.0;4.0;11.0;0.3636363636363637;0.0;0.0;0.0;0.0;24.818181818181817;11.0;11.0;0.4670993664969138;0.0;0.0;0.0;14.5;0.0;72.20941766833465;0.5454545454545454;0.5;6.0;0.0;3.0;0.0;0.0;11.0;1.2727272727272727;11.0;0.0;26.0;0.0;17.0;0.0;4.363636363636363;5.909090909090909;0.0;11.0;0.0;0.0;29.0;2.0;6.0;26.84331641887113;8.0;757.5454545454545;1.0;0.2727272727272727;0.2727272727272727;0.0;0.0;0.0;0.5;83.0;0.30151134457776363;19.0;8.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.21428571428571427;0.42581531362631997;8.373492975776871;0.14285714285714285;14.0;0.0;0.0;48.37428478614881;0.0;0.0;2.75;0.0;0.0;0.0;0.0;0.0;23.0;21.071428571428573;0.0;0.0;2.0;0.0;0.0;3.474396144861517;0.8017837257372732;14.0;0.0;0.0;1.0;0.0;3.741657386773941;14.0;14.0;1.0;14.0;14.0;2.4053511772118203;181.0;7.928571428571429;6.0;0.9285714285714286;0.07142857142857142;13.285714285714285;1.0;0.0;3.0;0.0;14.0;0.6112498455021267;1.0;0.0;0.0;14.0;0.0;15.25;0.0;0.0;0.0;0.0;0.0;295.0;0.0;6.948792289723035;0.0;0.0;0.0;0.0;14.0;0.0;0.0;1.83374953650638;10.75;14.0;0.0;78.8420663641652;0.0;0.0;0.0;14.0;0.0;0.0;0.0;9.5;0.0;3.0;0.0;25.0;1.0;14.0;14.0;7.549470543985553;0.0;24.0;0.0;0.0;0.0;0.0;2.75;0.0;1.0;1.0;0.42857142857142855;False;147.0;14.0;2.0;0.0;0.3631365196012815;14.0;3.0;0.0;7.025854920409143;0.26726124191242434;2.0;14.0;0.6428571428571429;0.0;0.0;0.0;0.0;12.928571428571427;14.0;14.0;0.0;0.0;0.0;0.0;9.0;0.0;39.28740256112639;0.2857142857142857;0.0;7.0;0.0;1.0;0.0;0.0;14.0;1.0;14.0;0.0;26.0;0.0;10.0;0.0;1.8571428571428568;2.142857142857143;0.0;14.0;0.0;1.6035674514745464;10.5;9.0;8.0;12.034748224834821;13.0;3.8571428571428568;1.0;0.21428571428571427;0.0;0.0;0.0;0.0;0.0;37.0;0.0;6.0;14.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;28.0;6.0;3.0;0.0;0.0;0.0;28.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;1.0;28.0;1.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;28.0;1.0;1.0;0.0;0.0;1.0;1.0;6.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;False;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;28.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;3.0;28.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;4.242640687119285;0.0;2.0;0.0;0.0;15.556349186104045;0.0;0.0;3.25;45.0;5.5;0.0;0.0;0.0;6.0;30.0;0.0;0.0;0.0;0.0;9.75;1.4142135623730951;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;1.75;2.0;2.0;1.4142135623730951;22.0;3.5;0.0;1.0;0.0;8.5;2.25;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;1.5;11.25;0.0;0.0;0.0;0.0;0.0;60.0;1.0;4.242640687119285;0.0;0.0;11.0;0.0;2.0;0.0;0.0;2.1213203435596424;6.5;2.0;0.0;42.42640687119285;1.5;0.0;1.5;2.0;0.0;0.0;1.5;5.0;0.0;5.75;0.0;6.0;1.0;2.0;2.0;3.5355339059327378;4.5;8.0;0.5;0.0;0.0;0.0;4.5;16.5;0.0;3.0;0.0;False;13.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;4.242640687119285;0.0;3.5;2.0;1.0;0.5;0.0;6.5;0.0;11.0;2.0;2.0;0.0;0.0;0.0;0.0;4.75;3.0;9.192388155425117;0.0;0.0;3.5;15.0;2.5;3.25;1.0;2.0;0.0;2.0;0.0;6.0;30.0;8.5;0.0;3.0;2.5;0.0;2.0;0.0;0.0;6.5;2.0;5.0;7.7781745930520225;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;4.0;0.0;0.0
0.0;0.0;0.3779644730092273;0.0;7.0;0.0;0.0;9.449111825230679;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;2.6457513110645907;0.0;7.0;0.0;0.0;0.0;0.0;1.1338934190276817;7.0;7.0;1.0;7.0;7.0;2.6457513110645907;25.0;0.8571428571428571;0.0;1.0;0.0;2.8571428571428568;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;7.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;63.0;0.0;3.4016802570830444;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;7.0;0.0;23.811761799581323;0.5;0.0;0.0;7.0;0.0;0.0;0.0;1.8571428571428568;0.0;3.0;0.0;1.0;1.0;7.0;7.0;0.3779644730092273;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;False;19.0;7.0;1.0;0.0;0.0;7.0;0.0;0.0;0.4879500364742666;0.0;2.0;7.0;1.0;0.0;0.0;0.0;0.0;3.571428571428572;7.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;7.181324987175317;0.0;0.0;1.0;0.0;1.0;0.0;0.0;7.0;0.42857142857142855;7.0;0.0;9.0;0.0;3.0;0.0;1.2857142857142858;1.0;0.0;7.0;0.0;0.0;2.7142857142857144;7.0;2.0;1.4638501094227998;7.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;3.0;0.0
0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.8284271247461903;0.0;0.0;1.0;18.0;1.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;1.4142135623730951;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;2.0;2.0;1.4142135623730951;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;24.0;1.0;0.7071067811865476;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;16.97056274847714;0.0;0.0;1.5;2.0;0.0;0.0;1.5;1.0;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.75;1.0;0.5;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;False;0.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;0.5;0.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;2.0;0.0;2.0;0.0;1.0;12.0;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.4893604849295929;8.87041208323017;0.05;20.0;0.0;0.0;38.01315561749642;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;33.0;14.2;0.0;0.0;0.0;0.0;0.0;4.024922359499622;0.0;20.0;0.0;0.0;1.0;0.0;2.23606797749979;20.0;20.0;1.0;20.0;20.0;4.024922359499622;170.0;4.95;11.0;0.9;0.0;9.75;1.0;0.0;3.0;0.0;20.0;0.0;2.0;0.0;0.0;20.0;0.0;11.75;0.0;0.0;0.0;0.0;0.0;284.0;0.0;5.366563145999497;0.0;0.0;0.0;0.0;20.0;0.0;0.0;1.6511558949637928;5.75;20.0;0.0;63.504330560994035;1.0;0.0;0.0;20.0;0.0;0.0;0.0;6.5;0.0;3.0;0.0;17.0;1.0;20.0;20.0;8.31912824380308;0.0;35.0;0.0;0.0;0.0;0.0;1.25;0.0;0.0;1.0;0.55;True;144.0;20.0;2.0;0.0;0.22360679774997894;20.0;0.0;0.0;4.223680111491698;0.0;2.0;20.0;0.9;0.0;0.0;0.0;0.0;8.5;20.0;20.0;0.0;0.0;0.0;0.0;4.25;0.0;32.19937887599698;0.0;0.0;1.0;0.0;1.0;0.0;0.0;20.0;0.5;20.0;0.0;24.0;0.0;3.0;0.0;1.2;1.9;0.0;20.0;0.0;2.459674775249768;7.2;18.0;2.0;12.229709296368586;18.0;2.55;1.0;0.15;0.0;0.0;0.0;0.0;0.0;48.0;0.0;6.0;10.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;3.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;False;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0
0.2777777777777778;0.5144957554275265;12.59110589711715;0.2222222222222222;18.0;0.0;0.0;49.733176943453856;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;33.0;19.055555555555557;0.0;0.0;0.0;0.0;0.0;4.006938426723769;1.1785113019775797;18.0;0.0;0.0;1.0;0.0;0.9428090415820634;18.0;18.0;1.0;18.0;18.0;2.8284271247461916;211.0;6.666666666666668;11.0;0.9444444444444444;0.0;13.944444444444445;1.0;0.0;3.0;0.0;18.0;0.0;2.0;0.0;0.0;18.0;0.0;18.25;0.0;0.0;0.0;0.0;0.0;343.0;0.0;4.714045207910319;0.0;0.0;0.0;0.0;18.0;0.0;0.0;4.777397765705166;11.0;18.0;0.0;80.84587531566196;0.0;0.0;0.0;18.0;0.0;0.0;0.0;9.777777777777779;0.0;3.0;0.0;7200.0;1.0;18.0;18.0;8.540560664885426;0.0;49.0;0.0;0.0;0.0;0.0;2.75;0.0;0.0;1.0;0.6111111111111112;False;188.0;18.0;2.0;0.0;0.4277926319464985;18.0;5.0;0.0;1696.309713404616;0.0;2.0;18.0;0.6666666666666666;0.0;0.0;0.0;0.0;11.722222222222221;18.0;18.0;0.0;0.0;0.0;0.0;6.75;0.0;44.312024954356986;0.0;0.0;3.5;0.0;2.0;0.0;0.0;18.0;0.2222222222222222;18.0;0.0;20.0;0.0;6.5;0.0;1.1111111111111112;3.333333333333333;0.0;18.0;0.0;2.5927248643506737;10.444444444444443;12.0;4.5;16.593663646181767;17.0;403.0555555555555;1.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;64.0;0.0;21.0;4.0;0.0
0.5833333333333334;0.0;4.6604395682914905;0.08333333333333333;12.0;0.0;0.0;38.39379290111012;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;18.0;19.0;0.0;0.0;0.0;0.0;0.0;2.8867513459481287;2.0207259421636903;12.0;0.0;0.0;1.0;0.0;0.8660254037844386;12.0;12.0;1.0;12.0;12.0;0.8660254037844386;133.0;4.416666666666667;12.0;0.8333333333333334;0.0;8.333333333333334;2.0;0.0;3.0;0.0;12.0;0.0;0.0;0.0;0.0;12.0;0.0;9.5;0.0;0.0;0.0;0.0;0.0;228.0;0.0;4.330127018922194;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.8876253645985944;5.5;12.0;0.0;65.81793068761733;0.0;0.0;0.0;12.0;0.0;0.0;0.0;5.583333333333332;0.0;4.0;0.0;4.0;1.0;12.0;12.0;4.561864318522205;0.0;19.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;False;113.0;12.0;2.0;0.0;0.2886751345948129;12.0;7.0;0.0;1.337115846843043;0.0;3.0;12.0;0.25;0.0;0.0;0.0;0.0;11.083333333333336;12.0;12.0;0.0;0.0;0.0;0.0;4.5;0.0;32.620290209213856;0.0;0.0;3.0;0.0;1.5;0.0;0.0;12.0;0.25;12.0;0.0;15.0;0.0;6.5;0.0;1.25;1.6666666666666667;0.0;12.0;0.0;3.4641016151377544;9.416666666666666;3.0;4.0;7.049607769015925;10.0;1.1666666666666667;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0.0;4.0;3.0;0.0
0.0;0.0;2.6457513110645907;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.25;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;1.0;4.0;4.0;0.0;0.0;2.5;0.0;0.0;0.0;5.0;0.75;0.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.5;4.75;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.5;0.0;3.0;0.0;2.0;1.0;4.0;4.0;2.6457513110645907;0.0;7.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;True;0.0;4.0;1.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;1.75;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;3.75;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;1.25;0.0;4.0;0.0;0.0;0.0;0.0;3.0;2.8284271247461903;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;2.0;0.0;0.0
