NCSSForThisFile_max;NCSSForThisMethod_mean;ClassFanOutComplexity_max;FileLength_max;NestedIfElseDepth_75%;CyclomaticComplexity_count;ExecutableStatementCount_max;NumberOfPrivateMethod_max;ClassFanOutComplexity_50%;ClassDataAbstractionCoupling_50%;MethodLength_count;NCSSForThisFile_50%;BooleanExpressionComplexity_min;NCSSForThisFile_75%;CyclomaticComplexity_min;NCSSForThisFile_25%;ClassFanOutComplexity_count;ClassFanOutComplexity_min;NumberOfPackageMethod_max;NumberOfPrivateMethod_75%;AnonymousInnerClassLength_max;NumberOfPackageMethod_min;CyclomaticComplexity_max;FileLength_std;NestedIfElseDepth_mean;NestedTryDepth_std;NestedForDepth_50%;NumberOfProtectedMethod_max;ClassFanOutComplexity_std;MethodLength_min;NCSSForThisClass_25%;ExecutableStatementCount_25%;ExecutableStatementCount_min;AnonymousInnerClassLength_mean;NCSSForThisClass_min;ClassDataAbstractionCoupling_std;ClassDataAbstractionCoupling_25%;AnonymousInnerClassLength_50%;NumberOfPublicMethods_Checkstyle_count;NestedIfElseDepth_max;MethodLength_75%;NumberOfProtectedMethod_25%;NumberOfPackageMethod_50%;NestedForDepth_max;AnonymousInnerClassLength_25%;BooleanExpressionComplexity_50%;NumberOfPublicMethods_Checkstyle_25%;ClassDataAbstractionCoupling_mean;FileLength_count;NestedTryDepth_mean;FileLength_75%;CyclomaticComplexity_mean;NumberOfMethods_Checkstyle_25%;FileLength_25%;BooleanExpressionComplexity_75%;NCSSForThisClass_50%;NumberOfMethods_Checkstyle_max;NPathComplexity_50%;NumberOfPrivateMethod_mean;NumberOfPublicMethods_Checkstyle_min;NumberOfPublicMethods_Checkstyle_std;ThrowsCount_50%;BooleanExpressionComplexity_count;NumberOfProtectedMethod_mean;NCSSForThisClass_75%;NestedIfElseDepth_25%;NestedForDepth_mean;NumberOfPackageMethod_25%;MethodLength_25%;NestedTryDepth_75%;BooleanExpressionComplexity_std;ThrowsCount_max;NumberOfProtectedMethod_std;NestedTryDepth_min;NumberOfPublicMethods_Checkstyle_75%;NPathComplexity_75%;NCSSForThisFile_min;CyclomaticComplexity_std;NumberOfProtectedMethod_50%;NumberOfPrivateMethod_min;ThrowsCount_75%;NestedTryDepth_25%;AnonymousInnerClassLength_std;NPathComplexity_count;CyclomaticComplexity_75%;NCSSForThisMethod_25%;ClassDataAbstractionCoupling_max;ExecutableStatementCount_50%;NumberOfPrivateMethod_std;MethodLength_mean;NCSSForThisFile_count;NestedForDepth_75%;NestedForDepth_25%;ClassFanOutComplexity_75%;NestedForDepth_min;ExecutableStatementCount_75%;BooleanExpressionComplexity_25%;NumberOfProtectedMethod_count;NPathComplexity_min;NCSSForThisClass_max;NPathComplexity_std;AnonymousInnerClassLength_count;NCSSForThisMethod_75%;NumberOfMethods_Checkstyle_min;FileLength_min;BooleanExpressionComplexity_mean;FileLength_50%;NumberOfMethods_Checkstyle_50%;Bugged;NestedTryDepth_max;CyclomaticComplexity_25%;NCSSForThisFile_std;CyclomaticComplexity_50%;ClassDataAbstractionCoupling_75%;NumberOfMethods_Checkstyle_75%;NestedTryDepth_count;ExecutableStatementCount_mean;ThrowsCount_count;NumberOfPrivateMethod_50%;AnonymousInnerClassLength_75%;NumberOfMethods_Checkstyle_std;NCSSForThisMethod_count;NumberOfPrivateMethod_25%;MethodLength_50%;NumberOfPublicMethods_Checkstyle_mean;MethodLength_max;NumberOfMethods_Checkstyle_count;ThrowsCount_min;NCSSForThisMethod_std;ThrowsCount_mean;NPathComplexity_max;ExecutableStatementCount_std;ExecutableStatementCount_count;NumberOfPackageMethod_75%;NestedForDepth_count;NumberOfMethods_Checkstyle_mean;ClassFanOutComplexity_25%;NumberOfPackageMethod_mean;ThrowsCount_25%;ClassFanOutComplexity_mean;NPathComplexity_25%;NestedIfElseDepth_std;NCSSForThisClass_count;NCSSForThisMethod_50%;NumberOfPackageMethod_count;NestedForDepth_std;NCSSForThisClass_mean;NestedIfElseDepth_50%;NumberOfPublicMethods_Checkstyle_max;NestedTryDepth_50%;NestedIfElseDepth_min;NumberOfPrivateMethod_count;NCSSForThisMethod_max;MethodLength_std;NumberOfPublicMethods_Checkstyle_50%;ClassDataAbstractionCoupling_count;NumberOfProtectedMethod_min;BooleanExpressionComplexity_max;NCSSForThisMethod_min;ThrowsCount_std;NCSSForThisFile_mean;ClassDataAbstractionCoupling_min;NumberOfProtectedMethod_75%;NPathComplexity_mean;NumberOfPackageMethod_std;FileLength_mean;AnonymousInnerClassLength_min;NCSSForThisClass_std;NestedIfElseDepth_count
11.0;2.0;2.0;42.0;0.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.75;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;21.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;10.5;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.5;0.0;4.0;0.25;2.25;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.5;0.0;0.75;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;2.0;0.0;1.0;0.0;3.0;4.0;0.0;0.0;0.5;0.0;1.0;0.0;4.0;0.0;9.0;0.5;4.0;2.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;5.5;1.0;0.0;1.0;4.0;1.0;4.0;0.0;0.0;2.0;4.0;0.0;3.0;0.75;3.0;4.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;4.0;1.0;0.0;0.0;0.0;0.5;0.0;0.0;4.0;2.0;4.0;0.0;2.25;0.0;3.0;0.0;0.0;4.0;2.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;2.75;0.0;0.25;0.25;0.0;10.5;0.0;4.5;4.0
11.0;2.0;2.0;41.0;0.0;3.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;5.5;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;23.67136103677465;0.0;0.0;0.0;1.0;1.1547005383792517;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;20.5;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.1547005383792517;0.0;3.0;0.3333333333333333;4.5;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.5773502691896258;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;2.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;9.0;0.5773502691896258;3.0;2.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;6.350852961085884;1.0;0.0;1.5;3.0;1.0;3.0;0.0;0.0;1.7320508075688772;3.0;0.0;3.0;0.6666666666666666;3.0;3.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;3.0;2.0;3.0;0.0;3.0;0.0;2.0;0.0;0.0;3.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;3.6666666666666665;0.0;0.5;0.3333333333333333;0.0;13.666666666666664;0.0;5.196152422706632;3.0
18.0;2.0;9.0;53.0;0.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;4.5;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;26.5;0.0;0.0;0.0;1.0;4.5;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;13.25;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.5;0.0;4.0;0.25;2.25;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.5;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;2.0;0.0;1.0;0.0;3.0;4.0;0.0;0.0;2.25;0.0;1.0;0.0;4.0;0.0;9.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;9.0;1.0;0.0;1.0;4.0;1.0;4.0;0.0;0.0;2.0;4.0;0.0;3.0;0.75;3.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;1.0;0.0;0.0;0.0;2.25;0.0;0.0;4.0;2.0;4.0;0.0;2.25;0.0;3.0;0.0;0.0;4.0;2.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;4.5;0.0;0.25;0.0;0.0;13.25;0.0;4.5;4.0
22.0;2.0;9.0;77.0;0.0;6.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;1.0;31.43511836571745;0.0;0.0;0.0;3.0;3.6742346141747673;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.224744871391589;0.0;6.0;0.5;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.224744871391589;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;2.0;0.0;1.0;0.0;3.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;13.0;0.5163977794943222;6.0;2.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;8.981462390204983;1.0;0.0;0.0;6.0;1.0;6.0;0.0;0.0;2.449489742783178;6.0;0.0;3.0;0.5;3.0;6.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;6.0;1.0;0.0;0.0;0.0;1.5;0.0;0.0;6.0;2.0;6.0;0.0;2.1666666666666665;0.0;3.0;0.0;0.0;6.0;2.0;0.0;0.0;6.0;0.0;0.0;2.0;0.0;3.6666666666666665;0.0;0.0;0.3333333333333333;0.0;12.833333333333336;0.0;5.307227776030219;6.0
9.0;2.0;2.0;37.0;0.0;2.0;1.0;0.0;1.0;0.0;2.0;4.5;0.0;6.75;1.0;2.25;2.0;0.0;0.0;0.0;0.0;0.0;1.0;26.162950903902264;0.0;0.0;0.0;0.0;1.4142135623730951;3.0;1.75;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;2.0;0.0;27.75;1.0;0.5;9.25;0.0;3.5;2.0;0.0;0.0;0.0;1.4142135623730951;0.0;2.0;0.0;5.25;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0;3.0;2.0;0.0;0.0;1.5;0.0;1.0;0.0;2.0;0.0;7.0;0.0;2.0;2.0;0.0;0.0;0.0;18.5;1.0;False;0.0;1.0;6.363961030678928;1.0;0.0;1.5;2.0;1.0;2.0;0.0;0.0;1.4142135623730951;2.0;0.0;3.0;1.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.5;0.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;3.5;0.0;2.0;0.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;4.5;0.0;0.0;0.0;0.0;18.5;0.0;4.949747468305833;2.0
10.0;2.0;3.0;38.0;0.0;2.0;1.0;0.0;1.5;0.0;2.0;5.0;0.0;7.5;1.0;2.5;2.0;0.0;0.0;0.0;0.0;0.0;1.0;26.87005768508881;0.0;0.0;0.0;0.0;2.1213203435596424;3.0;1.75;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;2.0;0.0;28.5;1.0;0.5;9.5;0.0;3.5;2.0;0.0;0.0;0.0;1.4142135623730951;0.5;2.0;0.0;5.25;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0;3.0;2.0;0.0;0.0;2.25;0.0;1.0;0.0;2.0;0.0;7.0;0.0;2.0;2.0;0.0;0.0;0.0;19.0;1.0;False;0.0;1.0;7.071067811865476;1.0;0.0;1.5;2.0;1.0;2.0;0.0;0.0;1.4142135623730951;2.0;0.0;3.0;1.0;3.0;2.0;0.0;0.0;0.5;0.0;0.0;2.0;0.0;2.0;1.0;0.75;0.0;0.25;1.5;0.0;0.0;2.0;2.0;2.0;0.0;3.5;0.0;2.0;0.0;0.0;2.0;2.0;0.0;1.0;2.0;0.0;0.0;2.0;0.7071067811865476;5.0;0.0;0.0;0.0;0.0;19.0;0.0;4.949747468305833;2.0
9.0;2.0;4.0;48.0;0.0;1.0;1.0;0.0;4.0;0.0;1.0;9.0;0.0;9.0;1.0;9.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;5.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;48.0;1.0;1.0;48.0;0.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;1.0;5.0;0.0;1.0;2.0;1.0;48.0;0.0;48.0;1.0;False;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;4.0;0.0;0.0;4.0;1.0;0.0;1.0;2.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;9.0;0.0;1.0;1.0;0.0;48.0;0.0;0.0;1.0
20.0;2.0;9.0;106.0;0.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;53.0;0.0;0.0;0.0;4.0;4.5;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;3.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;26.5;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;2.75;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;2.0;0.0;1.0;0.0;3.25;4.0;0.0;0.0;2.25;0.0;1.0;0.0;4.0;1.0;11.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;10.0;1.0;0.0;1.0;4.0;1.0;4.0;0.0;0.0;2.0;4.0;0.0;3.0;0.0;4.0;4.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;4.0;1.0;0.0;0.0;0.0;2.25;1.0;0.0;4.0;2.0;4.0;0.0;2.75;0.0;0.0;0.0;0.0;4.0;2.0;0.5;0.0;4.0;0.0;0.0;2.0;0.0;5.0;0.0;1.0;1.0;0.0;26.5;0.0;5.5;4.0
13.0;2.0;6.0;57.0;0.0;2.0;1.0;0.0;3.0;0.0;2.0;6.5;0.0;9.75;1.0;3.25;2.0;0.0;0.0;0.0;0.0;0.0;1.0;40.30508652763321;0.0;0.0;0.0;2.0;4.242640687119285;3.0;1.75;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;42.75;1.0;0.5;14.25;0.0;3.5;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;5.25;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.4142135623730951;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0;3.0;2.0;0.0;0.0;4.5;0.0;1.0;0.0;2.0;1.0;7.0;0.0;2.0;2.0;0.0;0.0;0.0;28.5;1.0;False;0.0;1.0;9.192388155425117;1.0;0.0;1.5;2.0;1.0;2.0;0.0;0.0;1.4142135623730951;2.0;0.0;3.0;0.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;1.0;1.5;0.0;0.0;3.0;1.0;0.0;2.0;2.0;2.0;0.0;3.5;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;6.5;0.0;1.5;1.0;0.0;28.5;0.0;4.949747468305833;2.0
5.0;2.0;1.0;27.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;5.0;0.0;5.0;1.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;27.0;1.0;1.0;27.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;1.0;2.0;1.0;27.0;0.0;27.0;1.0;False;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;5.0;0.0;0.0;1.0;0.0;27.0;0.0;0.0;1.0
41.0;2.0;4.0;112.0;0.0;17.0;1.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;1.0;0.0;17.0;0.0;0.0;0.0;0.0;0.0;1.0;27.16399000406929;0.0;0.0;0.0;0.0;0.970142500145332;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;17.0;1.0;0.0;0.0;4.123105625617661;0.0;17.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;1.0;2.0;0.0;1.0;0.0;3.0;17.0;0.0;0.0;0.0;0.0;1.0;0.0;17.0;0.0;35.0;0.5144957554275266;17.0;2.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;9.943960626489652;1.0;0.0;0.0;17.0;1.0;17.0;0.0;0.0;4.123105625617661;17.0;0.0;3.0;1.0;3.0;17.0;0.0;0.0;0.0;1.0;0.0;17.0;0.0;17.0;1.0;0.0;0.0;0.0;0.2352941176470588;0.0;0.0;17.0;2.0;17.0;0.0;2.0588235294117645;0.0;17.0;0.0;0.0;17.0;2.0;0.0;0.0;17.0;0.0;0.0;2.0;0.0;2.411764705882353;0.0;0.0;0.5294117647058824;0.0;6.588235294117648;0.0;8.488746876271655;17.0
48.0;2.0;7.0;128.0;0.0;19.0;1.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;1.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;1.0;29.365213935431903;0.0;0.0;0.0;0.0;1.6059101370939322;3.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;19.0;1.0;0.0;0.0;4.358898943540674;0.0;19.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;1.0;2.0;0.0;1.0;0.0;3.0;19.0;0.0;0.0;0.0;0.0;1.0;0.0;19.0;0.0;41.0;0.5072572735017881;19.0;2.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;11.011955225786966;1.0;0.0;0.0;19.0;1.0;19.0;0.0;0.0;4.358898943540674;19.0;0.0;3.0;1.0;3.0;19.0;0.0;0.0;0.0;1.0;0.0;19.0;0.0;19.0;1.0;0.0;0.0;0.0;0.3684210526315789;0.0;0.0;19.0;2.0;19.0;0.0;2.1578947368421053;0.0;19.0;0.0;0.0;19.0;2.0;0.0;0.0;19.0;0.0;0.0;2.0;0.0;2.526315789473684;0.0;0.0;0.5789473684210527;0.0;6.7368421052631575;0.0;9.406045088693034;19.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47.0;4.0;2.0;106.0;0.0;11.0;4.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;1.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;1.0;31.960202525242945;0.0;0.0;0.0;0.0;0.6030226891555271;4.0;0.0;3.0;2.0;0.0;0.0;0.3015113445777636;0.0;0.0;11.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909093;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;3.3166247903554;0.0;11.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;1.0;4.0;1.0;3.0;0.0;5.0;11.0;0.0;0.0;0.0;0.0;3.0;0.0;11.0;0.0;45.0;0.0;11.0;4.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;14.171033195154891;1.0;0.0;0.0;11.0;3.0;11.0;0.0;0.0;3.3166247903554;11.0;0.0;5.0;1.0;6.0;11.0;0.0;0.6324555320336759;0.0;0.0;0.6324555320336759;11.0;0.0;11.0;1.0;0.0;0.0;0.0;0.18181818181818185;0.0;0.0;11.0;4.0;11.0;0.0;4.090909090909091;0.0;11.0;0.0;0.0;11.0;5.0;0.6324555320336759;0.0;11.0;0.0;0.0;3.0;0.0;4.2727272727272725;0.0;0.0;0.0;0.0;9.636363636363637;0.0;13.568010505999364;11.0
25.0;6.666666666666668;4.0;70.0;0.0;3.0;13.0;0.0;0.0;0.0;3.0;0.0;0.0;12.5;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;40.41451884327381;0.0;0.0;0.0;0.0;2.309401076758504;4.0;0.0;2.0;2.0;0.0;0.0;0.5773502691896258;0.0;0.0;3.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;3.0;0.0;35.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.7320508075688772;0.0;3.0;0.0;10.5;0.0;0.0;0.0;4.5;0.0;0.0;1.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;3.0;1.0;3.0;1.0;2.0;0.0;10.666666666666666;3.0;0.0;0.0;2.0;0.0;7.5;0.0;3.0;0.0;21.0;0.0;3.0;8.5;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;14.433756729740644;1.0;0.5;1.5;3.0;5.666666666666668;3.0;0.0;0.0;1.7320508075688772;3.0;0.0;5.0;1.0;23.0;3.0;0.0;6.3508529610858835;0.3333333333333333;0.0;6.3508529610858835;3.0;0.0;3.0;1.0;0.0;0.0;0.0;1.3333333333333333;0.0;0.0;3.0;3.0;3.0;0.0;7.0;0.0;3.0;0.0;0.0;3.0;14.0;10.692676621563626;0.0;3.0;0.0;0.0;3.0;0.5773502691896258;8.333333333333334;0.0;0.0;0.0;0.0;23.33333333333333;0.0;12.124355652982139;3.0
7.0;1.0;2.0;34.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;7.0;0.0;7.0;1.0;7.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;4.0;1.0;1.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;34.0;1.0;1.0;34.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;4.0;0.0;1.0;1.0;1.0;34.0;0.0;34.0;1.0;False;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;1.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;7.0;0.0;1.0;0.0;0.0;34.0;0.0;0.0;1.0
