NumberOfModifiers;ThrowsCount;NBD;Si;WMC_CK;CBO;NumberOfLambdas;NumberOfAssignments;Maximum Depth;NumberOfLogStatements;NumberOfPackageMethod;NestedForDepth;VG;IsConstructor;MethodLength;NumberOfLoops;NVAR;RFC;BooleanExpressionComplexity;NPathComplexity;NumberOfMathOperations;MaxNumberOfNestedBlocks;NCSSForThisFile;Returns;ExecutableStatementCount;Di;MCLC;NCOMP;IOVars;NumberOfAnonymousClasses;FileLength;Ci;NumberOfNumbers;NumberOfPrivateMethod;ClassDataAbstractionCoupling;NumberOfParameters_CK;NumberOfInnerClasses;NumberOfParenthesizedExps;Fout;NumberOfStringLiterals;LOCMethod_CK;NestedIfElseDepth;NumberOfVariables;NCSSForThisMethod;CyclomaticComplexity;NumberOfProtectedMethod;NumberOfMethods_Checkstyle;NumberOfPublicMethods_Checkstyle;BuggedMethods;AnonymousInnerClassLength;Fin;NumberOfComparisons;NestedTryDepth;NumberOfTryCatch;ClassFanOutComplexity;NCSSForThisClass;NumberOfUniqueWords;NOP
1.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;33.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;11.0;0.0;0.0;10.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0
1.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;22.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;9.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;6.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;19.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;62.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;6.0;0.0;0.0;5.0;1.0;0.0;4.0;4.0;False;0.0;0.0;0.0;0.0;0.0;4.0;14.0;1.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
9.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;11.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;32.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;86.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;3.0;0.0;0.0;2.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;11.0;10.0;9.0;0.0
1.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;7.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;6.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;3.0;6.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;3.0;6.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;3.0;6.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
9.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;11.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;35.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;92.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;3.0;0.0;0.0;2.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;12.0;12.0;9.0;0.0
1.0;1.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;11.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;8.0;0.0;2.0;7.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;3.0;3.0;False;0.0;0.0;0.0;0.0;0.0;3.0;8.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
9.0;0.0;0.0;0.0;1.0;6.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;15.0;0.0;0.0;11.0;0.0;1.0;2.0;0.0;43.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;96.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;5.0;0.0;2.0;4.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;12.0;20.0;12.0;0.0
1.0;1.0;0.0;0.0;1.0;3.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;False;19.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;14.0;0.0;3.0;13.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0
9.0;0.0;0.0;0.0;1.0;6.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;15.0;0.0;0.0;11.0;0.0;1.0;2.0;0.0;40.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;92.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;5.0;0.0;2.0;4.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;12.0;17.0;12.0;0.0
1.0;1.0;0.0;0.0;1.0;3.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;False;15.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;11.0;0.0;3.0;10.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;3.0;3.0;False;0.0;0.0;0.0;0.0;0.0;3.0;7.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;3.0;6.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;3.0;7.0;3.0;0.0
9.0;0.0;0.0;0.0;1.0;4.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;False;13.0;0.0;0.0;8.0;0.0;1.0;0.0;0.0;70.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;138.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;4.0;0.0;1.0;3.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;13.0;49.0;14.0;0.0
1.0;1.0;0.0;0.0;1.0;3.0;0.0;18.0;2.0;0.0;0.0;0.0;0.0;False;63.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.0;44.0;0.0;4.0;43.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;0.0
9.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;14.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;38.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;105.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;3.0;0.0;0.0;2.0;1.0;0.0;2.0;2.0;False;0.0;0.0;0.0;0.0;0.0;13.0;14.0;11.0;0.0
1.0;1.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;18.0;0.0;0.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;9.0;0.0;2.0;8.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;3.0;3.0;False;0.0;0.0;0.0;0.0;0.0;3.0;8.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
9.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;False;12.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0
9.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;False;27.0;0.0;0.0;10.0;0.0;1.0;0.0;0.0;27.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;97.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;10.0;9.0;0.0;4.0;8.0;1.0;0.0;3.0;3.0;False;0.0;0.0;0.0;0.0;0.0;3.0;17.0;18.0;0.0
9.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;False;11.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;5.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;7.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;2.0;5.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0
1.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;7.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;2.0;5.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0
1.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;7.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;2.0;5.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0
1.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;7.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;2.0;5.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0
1.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;7.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;6.0;0.0;2.0;5.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0
1.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;7.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;6.0;0.0;2.0;5.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0
1.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;7.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;2.0;5.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0
1.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;7.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;6.0;0.0;2.0;5.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0
1.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;False;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;61.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;139.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;1.0;3.0;1.0;0.0;11.0;11.0;False;0.0;0.0;0.0;0.0;0.0;2.0;54.0;8.0;0.0
1.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;7.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;6.0;0.0;2.0;5.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0
1.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;False;7.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;2.0;5.0;1.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;0.0;1.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;False;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;85.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;196.0;1.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;3.0;5.0;2.0;False;0.0;0.0;0.0;0.0;0.0;13.0;65.0;7.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
