,parent_changed_lines,parent_used_lines,parent_changed_used_lines,parent_methods_used_lines,parent_methods_changed_used_lines,parent_methods_count,parent_lines_hunks,parent_used_lines_hunks,used_added_lines+used_removed_lines,used_added_lines-used_removed_lines,parent_WhileStatement,parent_ThrowStatement,parent_BreakStatement,parent_SwitchStatement,parent_LocalVariableDeclaration,parent_ArraySelector,parent_ForStatement,parent_MemberReference,parent_ElementArrayValue,parent_ExplicitConstructorInvocation,parent_BlockStatement,parent_FieldDeclaration,parent_ArrayCreator,parent_EnhancedForControl,parent_ContinueStatement,parent_VariableDeclarator,parent_CatchClause,parent_BinaryOperation,parent_ArrayInitializer,parent_MethodInvocation,parent_Assignment,parent_StatementExpression,parent_Annotation,parent_IfStatement,parent_SwitchStatementCase,parent_ClassReference,parent_FormalParameter,parent_TryStatement,parent_SuperConstructorInvocation,parent_VariableDeclaration,parent_SuperMethodInvocation,parent_Cast,parent_ReturnStatement,parent_ClassCreator,parent_Literal,parent_ForControl,parent_TernaryExpression,parent_MethodDeclaration,parent_This,parent_SynchronizedStatement,parent_DoStatement,delta_WhileStatement,delta_ThrowStatement,delta_BreakStatement,delta_SwitchStatement,delta_LocalVariableDeclaration,delta_ArraySelector,delta_ForStatement,delta_MemberReference,delta_ExplicitConstructorInvocation,delta_BlockStatement,delta_FieldDeclaration,delta_ArrayCreator,delta_EnhancedForControl,delta_VariableDeclarator,delta_CatchClause,delta_BinaryOperation,delta_ArrayInitializer,delta_MethodInvocation,delta_Assignment,delta_StatementExpression,delta_Annotation,delta_IfStatement,delta_SwitchStatementCase,delta_FormalParameter,delta_TryStatement,delta_SuperConstructorInvocation,delta_VariableDeclaration,delta_SuperMethodInvocation,delta_Cast,delta_ReturnStatement,delta_ClassCreator,delta_Literal,delta_ForControl,delta_TernaryExpression,delta_MethodDeclaration,delta_This,delta_SynchronizedStatement,ast_diff_wrapsMethod,ast_diff_wrongVarRef,ast_diff_wrongMethodRef,ast_diff_constChange,ast_diff_binOperatorModif,ast_diff_assignAdd,ast_diff_assignRem,ast_diff_assignExpChange,ast_diff_condBranIfAdd,ast_diff_condBranIfElseAdd,ast_diff_condBranElseAdd,ast_diff_condBranCaseAdd,ast_diff_condBranRem,ast_diff_condExpExpand,ast_diff_condExpRed,ast_diff_condExpMod,ast_diff_loopAdd,ast_diff_loopRem,ast_diff_loopCondChange,ast_diff_loopInitChange,ast_diff_mcAdd,ast_diff_mcRem,ast_diff_mcRepl,ast_diff_mcMove,ast_diff_mcParAdd,ast_diff_mcParRem,ast_diff_mcParSwap,ast_diff_mcParValChange,ast_diff_mdAdd,ast_diff_mdRem,ast_diff_mdRen,ast_diff_mdParAdd,ast_diff_mdParRem,ast_diff_mdModChange,ast_diff_mdOverride,ast_diff_objInstAdd,ast_diff_objInstRem,ast_diff_objInstMod,ast_diff_exTryCatchAdd,ast_diff_exThrowsAdd,ast_diff_exThrowsRem,ast_diff_retBranchAdd,ast_diff_retRem,ast_diff_retExpChange,ast_diff_varAdd,ast_diff_varRem,ast_diff_varModChange,ast_diff_varReplVar,ast_diff_tyAdd,ast_diff_tyImpInterf,commit insert bug?
13399,9.0,287.0,9.0,238.0,8.0,45.0,9.0,9.0,28,10.0,1.0,20.0,0.0,0.0,5.0,0.0,0.0,101.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,5.0,0.0,28.0,0.0,27.0,0.0,1.0,0.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,54.0,57.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4427,1.0,37.0,1.0,31.0,1.0,8.0,1.0,1.0,2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15086,5.0,89.0,5.0,59.0,3.0,15.0,3.0,3.0,8,-2.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,17.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10558,1.0,32.0,1.0,22.0,1.0,7.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12260,5.0,56.0,5.0,40.0,4.0,8.0,2.0,2.0,7,-3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,10.0,3.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7249,1.0,74.0,1.0,62.0,0.0,7.0,1.0,1.0,2,0.0,0.0,2.0,0.0,0.0,6.0,4.0,2.0,54.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,8.0,0.0,10.0,0.0,16.0,9.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,4.0,15.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13187,4.0,37.0,4.0,27.0,4.0,9.0,4.0,4.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11749,4.0,118.0,4.0,104.0,4.0,10.0,2.0,2.0,8,0.0,4.0,6.0,0.0,0.0,10.0,0.0,0.0,39.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,4.0,17.0,0.0,38.0,4.0,16.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,10.0,8.0,13.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,12.0,0.0,5.0,171.0,2.0,47.0,0.0,0.0,0.0,17.0,0.0,83.0,0.0,156.0,26.0,113.0,0.0,29.0,0.0,0.0,0.0,2.0,5.0,0.0,4.0,43.0,10.0,62.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12.0,8.0,8.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,40.0,0.0,0.0,262.0,37.0,0.0,0.0,33.0,0.0,0.0,0.0,15.0,0.0,14.0,0.0,12.0,0.0,32.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,3.0,0.0
10036,0.0,87.0,0.0,111.0,0.0,20.0,0.0,0.0,6,6.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,97.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,23.0,18.0,28.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,8.0,15.0,9.0,15.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10574,1.0,31.0,1.0,22.0,1.0,6.0,1.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,28.0,3.0,18.0,509.0,0.0,53.0,0.0,1.0,0.0,34.0,2.0,93.0,0.0,34.0,133.0,176.0,0.0,45.0,0.0,0.0,2.0,0.0,14.0,0.0,1.0,40.0,12.0,63.0,18.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,23.0,16.0,14.0,0.0,0.0,9.0,0.0,0.0,16.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,48.0,0.0,0.0,148.0,38.0,0.0,0.0,30.0,0.0,0.0,0.0,23.0,0.0,16.0,1.0,13.0,0.0,35.0,0.0,0.0,41.0,0.0,0.0,0.0,3.0,5.0,0.0
10671,5.0,72.0,5.0,45.0,5.0,12.0,5.0,5.0,10,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4331,0.0,55.0,0.0,48.0,0.0,12.0,0.0,0.0,1,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,4.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,5.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,32.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
15988,1.0,35.0,1.0,27.0,1.0,6.0,1.0,1.0,2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16388,5.0,79.0,5.0,60.0,5.0,11.0,5.0,5.0,10,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,26.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,3.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,7.0,2.0,85.0,2.0,8.0,0.0,4.0,0.0,9.0,0.0,29.0,0.0,22.0,8.0,31.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,33.0,0.0,0.0,115.0,11.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,3.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0
4409,1.0,96.0,1.0,69.0,0.0,15.0,1.0,1.0,2,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,33.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,20.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,5.0,124.0,0.0,16.0,0.0,0.0,0.0,13.0,0.0,15.0,0.0,41.0,23.0,34.0,0.0,11.0,0.0,0.0,0.0,7.0,5.0,0.0,9.0,21.0,11.0,19.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,40.0,0.0,0.0,102.0,12.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0
1795,134.0,155.0,134.0,169.0,153.0,56.0,49.0,49.0,152,-116.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,8.0,40.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.0,0.0,-13.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,-8.0,-32.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,45.0,2.0,0.0,10.0,28.0,0.0,101.0,0.0,27.0,0.0,0.0,23.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
4645,9.0,201.0,9.0,237.0,16.0,50.0,7.0,7.0,18,0.0,0.0,8.0,0.0,0.0,5.0,18.0,2.0,89.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,7.0,0.0,22.0,0.0,77.0,20.0,42.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,19.0,42.0,20.0,52.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
