blame_merge_priorityMinor_mean;issues_priorityMajor_max;issues_priorityMinor_mean;NM;issues_priorityMinor_std;NumberOfMathOperations_mean;Maximum Complexity*;issues_priorityMajor_std;Maximum Depth_max;PMi;MaxNumberOfNestedBlocks_25%;blame_merge_priorityMinor_min;NMIR;Maximum Depth_min;NMI;SIX;blame_merge_priorityMinor_count;blamemerge_priorityMinor_mean;Ad;Bugged;Average Statements per Method;NumberOfMathOperations_25%;Ai;MaxNumberOfNestedBlocks_max;blame_merge_priorityMajor_max;NumberOfMathOperations_75%;NOPa;NumberOfModifiers_std;blamemerge_priorityMajor_mean;Maximum Block Depth;NumberOfModifiers_50%;NumberOfModifiers_max;Maximum Depth_std;NumberOfMethods_Mood;Mi;Ao;blamemerge_priorityMajor_max;MaxNumberOfNestedBlocks_50%;issues_priorityMinor_max;blame_merge_priorityMajor_std;NumberOfModifiers_count;blamemerge_priorityMinor_std;Maximum Depth_50%;Maximum Depth_75%;NumberOfMathOperations_50%;NF;NumberOfMathOperations_std;blame_merge_priorityMajor_min;NumberOfMathOperations_min;MaxNumberOfNestedBlocks_std;NumberOfModifiers_75%;Ait;HMi;MaxNumberOfNestedBlocks_min;blame_merge_priorityMajor_mean;MaxNumberOfNestedBlocks_75%;NumberOfModifiers_min;blame_merge_priorityMinor_std;NumberOfMathOperations_max;Av;issues_priorityMajor_min;issues_priorityMajor_count;issues_priorityMinor_min;Maximum Depth_25%;issues_priorityMinor_count;issues_priorityMajor_mean;HMd;blamemerge_priorityMajor_std;blamemerge_priorityMajor_count;blame_merge_priorityMajor_count;MaxNumberOfNestedBlocks_mean;Average Block Depth;Ma;NumberOfModifiers_mean;PMR;Maximum Depth_mean;Mit;blamemerge_priorityMinor_count;NMA;Maximum Depth_count;Md;NumberOfMathOperations_count;Average Complexity*;blamemerge_priorityMinor_max;blame_merge_priorityMinor_max;Mo;blamemerge_priorityMinor_min;MaxNumberOfNestedBlocks_count;blamemerge_priorityMajor_min;NumberOfModifiers_25%;PMd
0.0;1.0;0.0;0.0;0.0;0.25;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.67;0.0;0.0;0.0;0.0;0.25;0.0;511.0019569434152;1.0;2.0;4.0;1025.0;1.1547005383792517;4.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;2.0;2.0;0.0;0.0;0.5;0.0;0.0;0.0;259.25;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;161.0;0.0;1.0;161.0;1.0;0.0;0.0;3080.0;0.0;0.0;0.65;0.0;258.5;0.0;1.3333333333333333;0.0;3080.0;0.0;3.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;3.25;0.0
0.0;1.0;0.013745704467353952;0.0;0.1166340753150134;1.5;1.0;0.1166340753150134;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;4.5;0.75;0.0;0.0;0.0;2.25;0.0;5.656854249492381;1.0;2.0;5.0;9.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;2.0;1.5;0.0;2.1213203435596424;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;291.0;0.0;2.0;291.0;0.986254295532646;0.0;0.0;4015.0;0.0;0.0;0.8;0.0;5.0;0.0;2.0;0.0;4015.0;0.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;3.0;0.0
0.0;1.0;0.0;0.0;0.0;0.25;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.75;0.0;0.0;0.0;0.0;0.25;0.0;1.7320508075688772;1.0;2.0;2.5;4.0;1.4142135623730951;4.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;1.5;0.0;0.0;0.5;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;29.0;0.0;0.5;29.0;1.0;0.0;0.0;545.0;0.0;0.0;0.64;0.0;2.5;0.0;1.0;0.0;545.0;0.0;2.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;219.0;0.0;0.0;219.0;1.0;0.0;0.0;1550.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1550.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;1.5;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;4.0;0.75;0.0;0.0;0.0;2.25;0.0;5.656854249492381;1.0;2.0;5.0;9.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;1.5;0.0;2.1213203435596424;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;116.0;0.0;2.0;116.0;1.0;0.0;0.0;3850.0;0.0;0.0;0.73;0.0;5.0;0.0;2.0;0.0;3850.0;0.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;3.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;116.0;0.0;0.0;116.0;1.0;0.0;0.0;1320.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1320.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;116.0;0.0;0.0;116.0;1.0;0.0;0.0;1320.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1320.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.25;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.75;0.0;0.0;0.0;0.0;0.25;0.0;1.7320508075688772;1.0;2.0;2.5;4.0;1.4142135623730951;4.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;1.5;0.0;0.0;0.5;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;145.0;0.0;0.5;145.0;1.0;0.0;0.0;3465.0;0.0;0.0;0.64;0.0;2.5;0.0;1.0;0.0;3465.0;0.0;2.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;232.0;0.0;0.0;232.0;1.0;0.0;0.0;1320.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1320.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;724.0773439350247;1.0;2.0;513.0;1025.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;769.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;240.0;0.0;2.0;240.0;1.0;0.0;0.0;2035.0;0.0;0.0;0.56;0.0;513.0;0.0;2.0;0.0;2035.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;257.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;724.0773439350247;1.0;2.0;513.0;1025.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;769.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;8.0;0.0;2.0;8.0;1.0;0.0;0.0;104.0;0.0;0.0;0.63;0.0;513.0;0.0;2.0;0.0;104.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;257.0;0.0
0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;5.67;0.0;0.0;0.0;0.0;1.5;0.0;4.618802153517007;1.0;2.0;1.0;9.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;2.0;0.0;0.0;1.7320508075688772;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;248.0;0.0;2.0;248.0;1.0;0.0;0.0;261.0;0.0;0.0;1.05;0.0;3.6666666666666665;0.0;2.0;0.0;261.0;0.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;232.0;0.0;0.0;232.0;1.0;0.0;0.0;1320.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1320.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.25;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.75;0.0;0.0;0.0;0.0;0.25;0.0;1.7320508075688772;1.0;2.0;2.5;4.0;1.4142135623730951;4.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;1.5;0.0;0.0;0.5;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;29.0;0.0;0.5;29.0;1.0;0.0;0.0;545.0;0.0;0.0;0.64;0.0;2.5;0.0;1.0;0.0;545.0;0.0;2.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1025.0;1025.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1025.0;0.0;0.0;0.0;0.0;0.0;1025.0;0.0;0.0;0.0;1.0;232.0;0.0;0.0;232.0;1.0;0.0;0.0;1320.0;0.0;0.0;0.0;0.0;1025.0;0.0;0.0;0.0;1320.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1025.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;724.0773439350247;1.0;2.0;513.0;1025.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;769.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;232.0;0.0;2.0;232.0;1.0;0.0;0.0;2035.0;0.0;0.0;0.56;0.0;513.0;0.0;2.0;0.0;2035.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;257.0;0.0
0.0;1.0;0.0;0.0;0.0;1.5;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;7.5;0.75;0.0;0.0;0.0;2.25;0.0;5.656854249492381;1.0;2.0;5.0;9.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;1.5;0.0;2.1213203435596424;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;1.0;377.0;0.0;2.0;377.0;1.0;0.0;0.0;4620.0;0.0;0.0;0.95;0.0;5.0;0.0;2.0;0.0;4620.0;0.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;3.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;232.0;0.0;0.0;232.0;1.0;0.0;0.0;1320.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1320.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.25;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.75;0.0;0.0;0.0;0.0;0.25;0.0;1.7320508075688772;1.0;2.0;2.5;4.0;1.4142135623730951;4.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;1.5;0.0;0.0;0.5;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;29.0;0.0;0.5;29.0;1.0;0.0;0.0;545.0;0.0;0.0;0.64;0.0;2.5;0.0;1.0;0.0;545.0;0.0;2.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;724.0773439350247;1.0;2.0;513.0;1025.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;769.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;232.0;0.0;2.0;232.0;1.0;0.0;0.0;1705.0;0.0;0.0;0.83;0.0;513.0;0.0;2.0;0.0;1705.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;257.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1025.0;1025.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1025.0;0.0;0.0;0.0;0.0;0.0;1025.0;0.0;0.0;0.0;1.0;348.0;0.0;0.0;348.0;1.0;0.0;0.0;1375.0;0.0;0.0;0.0;0.0;1025.0;0.0;0.0;0.0;1375.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1025.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;724.0773439350247;1.0;2.0;513.0;1025.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;769.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;232.0;0.0;2.0;232.0;1.0;0.0;0.0;1980.0;0.0;0.0;0.56;0.0;513.0;0.0;2.0;0.0;1980.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;257.0;0.0
0.0;1.0;0.0;0.0;0.0;1.5;2.0;0.0;2.0;0.0;0.25;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;6.5;0.75;0.0;1.0;0.0;2.25;0.0;5.656854249492381;1.0;3.0;5.0;9.0;0.0;2.0;0.0;0.0;1.0;0.5;0.0;0.0;2.0;0.0;2.0;2.0;1.5;0.0;2.1213203435596424;0.0;0.0;0.7071067811865476;7.0;0.0;0.0;0.0;0.0;0.75;1.0;0.0;3.0;0.0;1.0;232.0;0.0;2.0;232.0;1.0;0.0;0.0;4125.0;0.0;0.5;1.03;0.0;5.0;0.0;2.0;0.0;4125.0;0.0;1.0;0.0;2.0;1.5;0.0;0.0;0.0;0.0;2.0;1.0;3.0;0.0
0.0;1.0;0.0;0.0;0.0;0.25;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.75;0.0;0.0;0.0;0.0;0.25;0.0;1.7320508075688772;1.0;2.0;2.5;4.0;1.4142135623730951;4.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;1.5;0.0;0.0;0.5;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;145.0;0.0;0.5;145.0;1.0;0.0;0.0;3465.0;0.0;0.0;0.64;0.0;2.5;0.0;1.0;0.0;3465.0;0.0;2.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;1.6666666666666667;2.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;6.33;0.0;0.0;1.0;0.0;2.5;0.0;4.618802153517007;1.0;3.0;1.0;9.0;0.5773502691896258;3.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;2.5;0.0;0.0;2.8867513459481287;0.0;0.0;0.5773502691896258;5.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;5.0;0.0;1.0;116.0;0.0;2.0;116.0;1.0;0.0;0.0;5555.0;0.0;0.3333333333333333;1.0;0.0;3.6666666666666665;0.0;2.333333333333333;0.0;5555.0;0.0;3.0;0.0;3.0;1.33;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;724.0773439350247;1.0;1.0;513.0;1025.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;769.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;232.0;0.0;0.0;232.0;1.0;0.0;0.0;2066.0;0.0;0.0;0.4;0.0;513.0;0.0;0.0;0.0;2066.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;257.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;145.0;0.0;0.0;145.0;1.0;0.0;0.0;1980.0;0.0;0.0;0.4;0.0;1.0;0.0;0.0;0.0;1980.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;1.6666666666666667;2.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;6.33;0.0;0.0;1.0;0.0;2.5;0.0;4.618802153517007;1.0;3.0;1.0;9.0;0.5773502691896258;3.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;2.5;0.0;0.0;2.8867513459481287;0.0;0.0;0.5773502691896258;5.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;5.0;0.0;1.0;116.0;0.0;2.0;116.0;1.0;0.0;0.0;2101.0;0.0;0.3333333333333333;1.0;0.0;3.6666666666666665;0.0;2.333333333333333;0.0;2101.0;0.0;3.0;0.0;3.0;1.33;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;724.0773439350247;1.0;2.0;513.0;1025.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;769.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;348.0;0.0;2.0;348.0;1.0;0.0;0.0;2035.0;0.0;0.0;0.4;0.0;513.0;0.0;2.0;0.0;2035.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;257.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;145.0;0.0;0.0;145.0;1.0;0.0;0.0;1980.0;0.0;0.0;0.4;0.0;1.0;0.0;0.0;0.0;1980.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;3.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;9.0;9.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;225.0;0.0;2.0;225.0;1.0;0.0;0.0;1284.0;0.0;0.0;1.07;0.0;9.0;0.0;2.0;0.0;1284.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;9.0;0.0
0.0;1.0;0.1176470588235294;0.0;0.3321055820775357;0.0;0.0;0.3321055820775357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006309148264984227;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9936908517350158;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.07924170043842403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;17.0;0.8823529411764706;0.0;0.07924170043842403;634.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;634.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.21052631578947367;9.0;0.4188539082916956;0.0;0.0;0.4188539082916956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.014084507042253518;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9859154929577464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;9.0;0.11794330942983895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;19.0;0.7894736842105263;0.0;0.11794330942983895;568.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;568.0;9.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;False;5.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;32.0;0.0;0.0;32.0;1.0;0.0;0.0;146.0;0.0;2.0;1.33;2.0;1.0;1.0;0.0;0.0;146.0;2.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0
