MethodLength_50%;TotalNumberOfOperators;blamemerge_blamegetEffort_mean;blamemerge_blamegetVocabulary_max;blame_merge_blame_getVolume_std;blamemerge_blamegetVolume_std;FileLength_min;blame_merge_blame_getEffort_count;blame_merge_blame_getLength_mean;blame_merge_blame_getLength_max;FileLength_50%;blame_merge_blame_getVolume_min;FileLength_count;FileLength_25%;blamemerge_blamegetVolume_mean;AnonymousInnerClassLength_50%;blame_merge_blame_getVolume_max;Difficulty;blame_merge_blame_getEffort_max;blame_merge_blame_getDifficulty_min;TotalNumberOfOperands;blame_merge_blame_getVocabulary_std;blame_merge_blame_getLength_min;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getVocabulary_count;blame_merge_blame_getDifficulty_count;MethodLength_count;MethodLength_max;blamemerge_blamegetLength_max;FileLength_75%;blame_merge_blame_getVolume_mean;blamemerge_blamegetDifficulty_mean;MethodLength_std;blamemerge_blamegetDifficulty_max;blame_merge_blame_getDifficulty_max;Length;blame_merge_blame_getDifficulty_std;AnonymousInnerClassLength_max;blamemerge_blamegetEffort_std;blame_merge_blame_getVolume_count;Vocabulary;FileLength_max;AnonymousInnerClassLength_std;MethodLength_75%;blame_merge_blame_getEffort_mean;NumberOfDistinctOperands;blamemerge_blamegetVolume_max;blamemerge_blamegetEffort_count;AnonymousInnerClassLength_min;blame_merge_blame_getEffort_std;blame_merge_blame_getEffort_min;NumberOfDistinctOperators;blame_merge_blame_getLength_std;AnonymousInnerClassLength_mean;blamemerge_blamegetDifficulty_std;AnonymousInnerClassLength_25%;blamemerge_blamegetLength_count;blamemerge_blamegetDifficulty_count;blamemerge_blamegetVolume_count;FileLength_std;blame_merge_blame_getVocabulary_min;blame_merge_blame_getLength_count;blame_merge_blame_getDifficulty_mean;Volume;AnonymousInnerClassLength_75%;blame_merge_blame_getVocabulary_mean;blamemerge_blamegetLength_mean;MethodLength_mean;blame_merge_blame_getVocabulary_max;MethodLength_min;FileLength_mean;Effort;MethodLength_25%;Bugged;blamemerge_blamegetVocabulary_std;AnonymousInnerClassLength_count;blamemerge_blamegetVocabulary_count;blamemerge_blamegetLength_std;blamemerge_blamegetEffort_max
21.5;431.0;75.59001873957753;15.0;0.0;23.919521860932626;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;21.59400606543393;0.0;0.0;45.34574468085106;0.0;0.0;275.0;0.0;0.0;5.926730631987947;0.0;0.0;4.0;23.0;26.0;32.5;0.0;1.8516238657861053;4.573474244670748;5.625;0.0;706.0;0.0;0.0;126.36227847330773;0.0;125.0;130.0;0.0;22.25;0.0;94.0;101.57915548582147;12611.0;0.0;0.0;0.0;31.0;0.0;0.0;1.6682581383800603;0.0;12611.0;12611.0;12611.0;65.0;0.0;0.0;0.0;4917.843704971434;0.0;0.0;7.0005550709697895;19.75;0.0;13.0;32.5;223003.28502596528;19.0;False;4.1007755316113945;4.0;12611.0;6.110578937351496;522.4070853556534
21.0;597.0;77.82775746342698;15.0;0.0;23.89434184070886;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;23.423647624711947;0.0;0.0;55.13913043478261;0.0;0.0;373.0;0.0;0.0;6.356063398451897;0.0;0.0;5.0;32.0;26.0;0.0;0.0;1.9321217945342533;7.503332592921628;5.625;0.0;970.0;0.0;0.0;118.27923566380005;0.0;149.0;163.0;0.0;25.0;0.0;115.0;101.57915548582147;16278.0;0.0;0.0;0.0;34.0;0.0;0.0;1.5632981126593577;0.0;16278.0;16278.0;16278.0;72.89581606649314;0.0;0.0;0.0;7002.593464848297;0.0;0.0;7.530962034647992;21.4;0.0;13.0;32.6;386116.9144400265;16.0;False;4.1035040217666365;5.0;16278.0;6.005178363434562;522.4070853556534
19.5;205.0;18.279171777427607;13.0;0.0;10.379433546232317;0.0;0.0;0.0;0.0;47.0;0.0;2.0;23.5;8.46456806401711;0.0;0.0;21.25;0.0;0.0;170.0;0.0;0.0;3.060004054327995;0.0;0.0;2.0;25.0;23.0;70.5;0.0;0.9584431380498682;7.7781745930520225;5.0;0.0;375.0;0.0;0.0;25.89311377819181;0.0;90.0;94.0;0.0;22.25;0.0;72.0;82.45413751658658;9866.0;0.0;0.0;0.0;18.0;0.0;0.0;1.0508588280027569;0.0;9866.0;9866.0;9866.0;66.46803743153546;0.0;0.0;0.0;2434.444911123628;0.0;0.0;3.1389620920332453;19.5;0.0;14.0;47.0;51731.9543613771;16.75;False;3.3406142789543902;2.0;9866.0;3.4914780470523366;412.27068758293296
16.0;434.0;32.143335873587084;14.0;0.0;13.328719813948787;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;12.04958354756557;0.0;0.0;40.375;0.0;0.0;323.0;0.0;0.0;4.06119733924612;0.0;0.0;6.0;24.0;21.0;0.0;0.0;1.4228660120367438;8.432081593533118;4.666666666666667;0.0;757.0;0.0;19.0;44.00344179013919;0.0;120.0;133.0;7.756717518813398;20.5;0.0;96.0;79.95445336320968;11275.0;0.0;0.0;0.0;24.0;0.0;3.1666666666666665;1.2999235171975023;0.0;11275.0;11275.0;11275.0;54.297022631693785;0.0;0.0;0.0;5228.516180875648;0.0;0.0;4.34589800443459;14.5;0.0;3.0;22.16666666666667;211101.3408028543;8.5;False;3.5542349296887457;6.0;11275.0;4.053690992190381;319.81781345283883
0.0;434.0;32.143335873587084;14.0;0.0;13.328719813948787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.04958354756557;0.0;0.0;40.375;0.0;0.0;323.0;0.0;0.0;4.06119733924612;0.0;0.0;0.0;0.0;21.0;0.0;0.0;1.4228660120367438;0.0;4.666666666666667;0.0;757.0;0.0;0.0;44.00344179013919;0.0;120.0;0.0;0.0;0.0;0.0;96.0;79.95445336320968;11275.0;0.0;0.0;0.0;24.0;0.0;0.0;1.2999235171975023;0.0;11275.0;11275.0;11275.0;0.0;0.0;0.0;0.0;5228.516180875648;0.0;0.0;4.34589800443459;0.0;0.0;0.0;0.0;211101.3408028543;0.0;False;3.5542349296887457;0.0;11275.0;4.053690992190381;319.81781345283883
43.0;2398.0;66.49620660541302;19.0;0.0;20.625708753567068;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;24.404356325300302;0.0;0.0;108.5061728395062;0.0;0.0;1598.0;0.0;0.0;6.687257925692152;0.0;0.0;13.0;87.0;27.0;0.0;0.0;1.8748162979312564;24.544047270372022;7.5;0.0;3996.0;0.0;2.0;78.28314034433393;0.0;276.0;600.0;0.5547001962252291;49.0;0.0;243.0;114.6940428629768;55768.0;0.0;0.0;0.0;33.0;0.0;0.15384615384615385;1.2471517574978763;0.0;55768.0;55768.0;55768.0;166.41005886756872;0.0;0.0;0.0;32401.663729285567;0.0;0.0;7.915560895136997;40.07692307692308;0.0;8.0;46.153846153846146;3515780.524897417;19.0;False;3.855687634857144;13.0;55768.0;5.325305145692988;500.48309612935327
42.0;267.0;45.03692168166249;15.0;0.0;23.037618446180183;84.0;0.0;0.0;0.0;84.0;0.0;1.0;84.0;17.768875798927244;0.0;0.0;23.30813953488372;0.0;0.0;211.0;0.0;0.0;4.440476190476192;0.0;0.0;1.0;42.0;27.0;84.0;0.0;1.055952380952381;0.0;7.0;0.0;478.0;0.0;0.0;88.77587617885565;0.0;105.0;84.0;0.0;42.0;0.0;86.0;105.48604608142999;1596.0;0.0;0.0;0.0;19.0;0.0;0.0;1.3300266961473168;0.0;1596.0;1596.0;1596.0;0.0;0.0;0.0;0.0;3209.409357444407;0.0;0.0;5.690476190476191;42.0;0.0;42.0;84.0;74805.36112787572;42.0;False;4.548405296902123;1.0;1596.0;6.371522420498782;451.7052750908657
9.0;4785.0;91.77219895123078;18.0;0.0;24.031986252216235;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.0;26.005735963508762;0.0;0.0;150.8557457212714;0.0;0.0;3085.0;0.0;0.0;6.53256762398176;0.0;0.0;38.0;87.0;29.0;0.0;0.0;2.1085266721411164;27.94798053405149;7.5;0.0;7870.0;0.0;0.0;120.79189815145472;0.0;449.0;1130.0;0.0;45.5;0.0;409.0;108.41805003750014;93421.0;0.0;0.0;0.0;40.0;0.0;0.0;1.9857986136752241;0.0;93421.0;93421.0;93421.0;183.31020587776172;0.0;0.0;0.0;69339.19876541282;0.0;0.0;8.078847368364714;26.210526315789476;0.0;3.0;29.73684210526316;10460216.537471814;6.25;False;4.458431142576268;38.0;93421.0;6.405562178929943;542.0902501875005
78.0;422.0;123.40879572977106;15.0;0.0;32.195733443764674;117.0;0.0;0.0;0.0;117.0;0.0;1.0;117.0;24.55708963890398;6.0;0.0;39.78217821782178;0.0;0.0;287.0;0.0;0.0;5.490191804707933;0.0;0.0;1.0;78.0;27.0;117.0;0.0;2.1317031749491417;0.0;11.0;0.0;709.0;0.0;6.0;231.63051991121966;0.0;129.0;117.0;0.0;78.0;0.0;101.0;105.48604608142999;18352.0;6.0;0.0;0.0;28.0;0.0;6.0;2.71010861065426;6.0;18352.0;18352.0;18352.0;0.0;0.0;0.0;0.0;4970.960124095087;6.0;0.0;7.7570836965998256;78.0;0.0;78.0;117.0;197755.62157043625;78.0;False;4.729707057516155;1.0;18352.0;8.163220637030658;1025.2992752062507
0.0;718.0;84.08491796271335;16.0;0.0;26.533512742884998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23.09219423042419;0.0;0.0;50.17543859649122;0.0;0.0;520.0;0.0;0.0;5.733157949035388;0.0;0.0;0.0;0.0;27.0;0.0;0.0;1.7917395285257405;0.0;11.0;0.0;1238.0;0.0;0.0;143.4634645582743;0.0;204.0;0.0;0.0;0.0;0.0;171.0;105.48604608142999;77544.0;0.0;0.0;0.0;33.0;0.0;0.0;1.9377505686209;0.0;77544.0;77544.0;77544.0;0.0;0.0;0.0;0.0;9498.462573360712;0.0;0.0;7.149012173733622;0.0;0.0;0.0;0.0;476589.5256107304;0.0;False;4.8697973230195455;0.0;77544.0;6.9590829247694685;1025.2992752062507
6.5;718.0;84.08491796271335;16.0;0.0;26.533512742884998;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;23.09219423042419;0.0;0.0;50.17543859649122;0.0;0.0;520.0;0.0;0.0;5.733157949035388;0.0;0.0;6.0;96.0;27.0;0.0;0.0;1.7917395285257405;36.84245739180092;11.0;0.0;1238.0;0.0;0.0;143.4634645582743;0.0;204.0;195.0;0.0;11.25;0.0;171.0;105.48604608142999;77544.0;0.0;0.0;0.0;33.0;0.0;0.0;1.9377505686209;0.0;77544.0;77544.0;77544.0;79.6084166404533;0.0;0.0;0.0;9498.462573360712;0.0;0.0;7.149012173733622;21.166666666666668;0.0;3.0;32.5;476589.5256107304;3.25;False;4.8697973230195455;6.0;77544.0;6.9590829247694685;1025.2992752062507
79.0;424.0;119.90475910155077;15.0;0.0;31.961170169068453;118.0;0.0;0.0;0.0;118.0;0.0;1.0;118.0;23.88601846150569;6.0;0.0;39.92079207920792;0.0;0.0;288.0;0.0;0.0;5.390274976112113;0.0;0.0;1.0;79.0;27.0;118.0;0.0;2.0935883143999714;0.0;11.0;0.0;712.0;0.0;6.0;229.546320176679;0.0;129.0;118.0;0.0;79.0;0.0;101.0;105.48604608142999;18838.0;6.0;0.0;0.0;28.0;0.0;6.0;2.6820874498008203;6.0;18838.0;18838.0;18838.0;0.0;0.0;0.0;0.0;4991.993805861357;6.0;0.0;7.592738082599003;79.0;0.0;79.0;118.0;199284.34678448507;79.0;False;4.680449117099987;1.0;18838.0;8.098170967544037;1025.2992752062507
76.0;790.0;69.12674711054488;17.0;0.0;25.807157928408326;0.0;0.0;0.0;0.0;102.5;0.0;2.0;51.25;22.05497824003821;3.0;0.0;53.57303370786517;0.0;0.0;596.0;0.0;0.0;5.438521677327649;0.0;0.0;2.0;149.0;27.0;153.75;0.0;1.4318605385769565;103.23759005323593;7.5;0.0;1386.0;0.0;6.0;116.79564868073612;0.0;210.0;205.0;4.242640687119285;112.5;0.0;178.0;106.27403387250885;2814.0;0.0;0.0;0.0;32.0;0.0;3.0;1.7325448111678243;1.5;2814.0;2814.0;2814.0;144.95689014324225;0.0;0.0;0.0;10691.944287485245;4.5;0.0;6.6986496090973695;76.0;0.0;3.0;102.5;572799.8917160635;39.5;False;5.179496351626803;2.0;2814.0;6.850764457111595;599.6584002240727
11.0;144.0;58.6280470860412;16.0;0.0;35.24310281497735;44.0;0.0;0.0;0.0;44.0;0.0;1.0;44.0;19.708520910455114;0.0;0.0;20.952380952380953;0.0;0.0;110.0;0.0;0.0;3.971550497866288;0.0;0.0;1.0;11.0;47.0;44.0;0.0;0.843211632685317;0.0;5.0555555555555545;0.0;254.0;0.0;0.0;157.64514050878103;0.0;58.0;44.0;0.0;11.0;0.0;42.0;188.0;703.0;0.0;0.0;0.0;16.0;0.0;0.0;1.3282600634339845;0.0;703.0;703.0;703.0;0.0;0.0;0.0;0.0;1487.9271727624032;0.0;0.0;5.765291607396871;11.0;0.0;11.0;44.0;31175.616953117016;11.0;False;5.247089955931497;1.0;703.0;9.130914982970763;950.4444444444445
9.0;78.0;18.883369570135454;11.0;0.0;15.429615366983215;42.0;0.0;0.0;0.0;42.0;0.0;1.0;42.0;10.092525501621562;0.0;0.0;12.617647058823529;0.0;0.0;66.0;0.0;0.0;2.7857142857142856;0.0;0.0;1.0;9.0;14.0;42.0;0.0;0.6190476190476191;0.0;4.0;0.0;144.0;0.0;0.0;35.02094619813898;0.0;47.0;42.0;0.0;9.0;0.0;34.0;48.43204266092217;84.0;0.0;0.0;0.0;13.0;0.0;0.0;1.0108419716657049;0.0;84.0;84.0;84.0;0.0;0.0;0.0;0.0;799.8607946415798;0.0;0.0;3.4285714285714284;9.0;0.0;9.0;42.0;10092.36120297758;9.0;False;3.824686548528161;1.0;84.0;4.870085015179658;139.47670006346175
12.0;637.0;63.014034549925654;17.0;0.0;28.7613686393266;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;22.07771217889652;0.0;0.0;51.33333333333334;0.0;0.0;440.0;0.0;0.0;5.023328028568102;0.0;0.0;3.0;102.0;28.0;84.0;0.0;1.2977202910042642;54.74486277268397;7.5;0.0;1077.0;0.0;0.0;96.6419533658852;0.0;185.0;168.0;0.0;57.0;0.0;150.0;109.39293667703852;25763.0;0.0;0.0;0.0;35.0;0.0;0.0;1.3545695450645938;0.0;25763.0;25763.0;25763.0;96.99484522385711;0.0;0.0;0.0;8111.297832976068;0.0;0.0;6.6224818538213714;39.0;0.0;3.0;56.0;416379.9554261048;7.5;False;5.2192254608272615;3.0;25763.0;7.627569058327116;720.0
4.0;29.0;32.29077858012925;10.0;0.0;14.48865079747009;31.0;0.0;0.0;0.0;31.0;0.0;1.0;31.0;12.935050027010925;0.0;0.0;10.5;0.0;0.0;27.0;0.0;0.0;4.041132838840189;0.0;0.0;1.0;4.0;13.0;31.0;0.0;1.1198583951449763;0.0;3.75;0.0;56.0;0.0;0.0;36.748742510923684;0.0;32.0;31.0;0.0;4.0;0.0;18.0;41.20902501875006;1483.0;0.0;0.0;0.0;14.0;0.0;0.0;1.2582407631257282;0.0;1483.0;1483.0;1483.0;0.0;0.0;0.0;0.0;280.0;0.0;0.0;4.107215104517869;4.0;0.0;4.0;31.0;2940.0;4.0;False;4.456908002778375;1.0;1483.0;4.543236048355923;109.62362713128296
0.0;101.0;25.93643474413766;16.0;0.0;12.115842610156074;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.042038199494002;0.0;0.0;17.181818181818183;0.0;0.0;63.0;0.0;0.0;3.4262863750240893;0.0;0.0;0.0;0.0;21.0;0.0;0.0;1.0925515513586432;0.0;6.666666666666668;0.0;164.0;0.0;0.0;36.151948054181474;0.0;51.0;0.0;0.0;0.0;0.0;33.0;84.0;5189.0;0.0;0.0;0.0;18.0;0.0;0.0;1.1579094573341928;0.0;5189.0;5189.0;5189.0;0.0;0.0;0.0;0.0;930.2777560833254;0.0;0.0;3.916746964733089;0.0;0.0;0.0;0.0;15983.8632636135;0.0;False;3.5900427311627023;0.0;5189.0;4.112808722005192;560.0
0.0;263.0;21.1823850397269;13.0;0.0;18.4228377692223;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.212921409138758;0.0;0.0;46.5;0.0;0.0;186.0;0.0;0.0;1.9316866074874568;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.4832593593207256;0.0;7.0;0.0;449.0;0.0;0.0;52.410978931323996;0.0;72.0;0.0;0.0;0.0;0.0;48.0;68.11428751370197;10364.0;0.0;0.0;0.0;24.0;0.0;0.0;0.9881801942891912;0.0;10364.0;10364.0;10364.0;0.0;0.0;0.0;0.0;2770.296325647598;0.0;0.0;2.6023736009262834;0.0;0.0;0.0;0.0;128818.77914261332;0.0;False;3.826292304211642;0.0;10364.0;5.345086436327565;451.7052750908657
4.0;263.0;21.1823850397269;13.0;0.0;18.4228377692223;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;8.212921409138758;0.0;0.0;46.5;0.0;0.0;186.0;0.0;0.0;1.9316866074874568;0.0;0.0;8.0;18.0;19.0;0.0;0.0;0.4832593593207256;5.040904113917888;7.0;0.0;449.0;0.0;0.0;52.410978931323996;0.0;72.0;114.0;0.0;4.25;0.0;48.0;68.11428751370197;10364.0;0.0;0.0;0.0;24.0;0.0;0.0;0.9881801942891912;0.0;10364.0;10364.0;10364.0;40.30508652763321;0.0;0.0;0.0;2770.296325647598;0.0;0.0;2.6023736009262834;5.625;0.0;3.0;14.25;128818.77914261332;3.75;False;3.826292304211642;8.0;10364.0;5.345086436327565;451.7052750908657
13.0;509.0;58.47275948373262;21.0;0.0;24.598390736478486;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;24.970320788939446;0.0;0.0;37.566929133858274;0.0;0.0;367.0;0.0;0.0;6.145257007212638;0.0;0.0;5.0;34.0;26.0;0.0;0.0;1.5695895449387642;12.973048986263793;5.333333333333333;0.0;876.0;0.0;0.0;65.55080927191948;0.0;153.0;147.0;0.0;26.0;0.0;127.0;114.20025299224777;21906.0;0.0;0.0;0.0;26.0;0.0;0.0;1.069634042339371;0.0;21906.0;21906.0;21906.0;65.74039853849379;0.0;0.0;0.0;6357.471750198763;0.0;0.0;8.008627773212817;16.6;0.0;5.0;29.4;238830.69071022284;5.0;False;4.110579445017234;5.0;21906.0;6.638888458261326;456.8010119689911
0.0;509.0;58.47275948373262;21.0;0.0;24.598390736478486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.970320788939446;0.0;0.0;37.566929133858274;0.0;0.0;367.0;0.0;0.0;6.145257007212638;0.0;0.0;0.0;0.0;26.0;0.0;0.0;1.5695895449387642;0.0;5.333333333333333;0.0;876.0;0.0;0.0;65.55080927191948;0.0;153.0;0.0;0.0;0.0;0.0;127.0;114.20025299224777;21906.0;0.0;0.0;0.0;26.0;0.0;0.0;1.069634042339371;0.0;21906.0;21906.0;21906.0;0.0;0.0;0.0;0.0;6357.471750198763;0.0;0.0;8.008627773212817;0.0;0.0;0.0;0.0;238830.69071022284;0.0;False;4.110579445017234;0.0;21906.0;6.638888458261326;456.8010119689911
20.0;123.0;32.594810166554474;15.0;0.0;17.960457926523446;65.0;0.0;0.0;0.0;65.0;0.0;1.0;65.0;10.23344642721264;0.0;0.0;23.020408163265305;0.0;0.0;94.0;0.0;0.0;2.6296219789299733;0.0;0.0;1.0;20.0;18.0;65.0;0.0;0.8418715141499691;0.0;4.0;0.0;217.0;0.0;0.0;65.78654994791707;0.0;73.0;65.0;0.0;20.0;0.0;49.0;68.53238859703687;4841.0;0.0;0.0;0.0;24.0;0.0;0.0;1.3606655247579529;0.0;4841.0;4841.0;4841.0;0.0;0.0;0.0;0.0;1343.1919292769635;0.0;0.0;3.3745093988845283;20.0;0.0;20.0;65.0;30920.826453559486;20.0;False;3.8427486774954285;1.0;4841.0;5.445067797387386;228.44129532345627
19.0;378.0;72.22756460880319;19.0;0.0;33.89279530816953;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;24.461210857416404;0.0;0.0;29.363636363636363;0.0;0.0;247.0;0.0;0.0;5.199620591532293;0.0;0.0;3.0;34.0;26.0;57.5;0.0;1.0636845735966198;15.502687938977981;7.5;0.0;625.0;0.0;0.0;114.74436027315315;0.0;177.0;115.0;0.0;26.5;0.0;143.0;106.27403387250885;11597.0;0.0;0.0;0.0;34.0;0.0;0.0;1.402992854393782;0.0;11597.0;11597.0;11597.0;66.39528095680697;0.0;0.0;0.0;4667.253468801873;0.0;0.0;6.493748383202552;18.666666666666668;0.0;3.0;38.333333333333336;137047.53367481864;11.0;False;6.86737364854906;3.0;11597.0;8.554155529095333;531.3701693625442
16.0;709.0;51.328037644709646;18.0;0.0;28.90921692520156;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;17.679360201319405;0.0;0.0;53.192052980132466;0.0;0.0;502.0;0.0;0.0;3.7935754447414514;0.0;0.0;4.0;127.0;27.0;52.25;0.0;1.0257167107786982;58.197938107805854;7.5;0.0;1211.0;0.0;13.0;105.50549582698021;0.0;183.0;209.0;6.5;48.25;0.0;151.0;105.48604608142999;43396.0;0.0;0.0;0.0;32.0;0.0;3.25;1.296049638869346;0.0;43396.0;43396.0;43396.0;104.5;0.0;0.0;0.0;9101.512504161978;3.25;0.0;5.643907272559682;40.5;0.0;3.0;52.25;484128.1353207219;8.25;False;4.516250308934977;4.0;43396.0;7.83038933248847;415.35130644563066
8.0;109.0;97.78222707943638;11.0;0.0;17.010450983390925;0.0;0.0;0.0;0.0;29.5;0.0;2.0;14.75;27.770788689705853;0.0;0.0;16.666666666666668;0.0;0.0;50.0;0.0;0.0;7.572754195459032;0.0;0.0;2.0;13.0;13.0;44.25;0.0;2.6613030602171768;7.071067811865476;4.0;0.0;159.0;0.0;0.0;70.31732444993888;0.0;40.0;59.0;0.0;10.5;0.0;24.0;44.97261104228487;5065.0;0.0;0.0;0.0;16.0;0.0;0.0;1.4313348562566008;0.0;5065.0;5065.0;5065.0;41.719300090006314;0.0;0.0;0.0;846.1865670870908;0.0;0.0;8.51786771964462;8.0;0.0;3.0;29.5;14103.109451451512;5.5;False;4.024496477266673;2.0;5065.0;4.7668929874940975;179.89044416913947
0.0;222.0;4.637739387247302;19.0;0.0;7.005048339527639;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;2.1354115893005305;0.0;0.0;27.455357142857146;0.0;0.0;205.0;0.0;0.0;0.7264566929133859;0.0;0.0;24.0;0.0;24.0;0.0;0.0;0.20449934383202092;0.0;5.5555555555555545;0.0;427.0;0.0;0.0;19.42139710318717;0.0;71.0;260.0;0.0;0.0;0.0;56.0;97.70233280920246;6350.0;0.0;0.0;0.0;15.0;0.0;0.0;0.6241107338572595;0.0;6350.0;6350.0;6350.0;53.07227776030219;0.0;0.0;0.0;2625.9420200284994;0.0;0.0;0.7379527559055118;0.0;0.0;0.0;10.833333333333336;72096.17599631817;0.0;False;2.2231706719818445;24.0;6350.0;2.299169297616019;542.7907378289025
0.0;92.0;17.722808201638628;14.0;0.0;13.497867921898296;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;8.511177114132973;0.0;0.0;17.457142857142856;0.0;0.0;94.0;0.0;0.0;2.6693302491851543;0.0;0.0;8.0;0.0;16.0;0.0;0.0;0.7131742193249921;0.0;4.0;0.0;186.0;0.0;0.0;33.02695946272386;0.0;48.0;153.0;0.0;0.0;0.0;35.0;59.207035490257475;9511.0;0.0;0.0;0.0;13.0;0.0;0.0;0.98743628528063;0.0;9511.0;9511.0;9511.0;54.093668760770896;0.0;0.0;0.0;1038.8030251341354;0.0;0.0;2.9278729891704343;0.0;0.0;0.0;19.125;18134.53281019876;0.0;False;3.7865643772055577;8.0;9511.0;4.172824314827483;213.21187563522582
13.5;2565.0;143.02637280351342;19.0;0.0;25.5547159724998;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;37.06868746468581;0.0;0.0;189.80588235294118;0.0;0.0;1574.0;0.0;0.0;8.615928652447566;0.0;0.0;28.0;44.0;27.0;0.0;0.0;2.770521966209253;14.124727838366887;7.0;0.0;4139.0;0.0;0.0;131.5571212272689;0.0;211.0;774.0;0.0;30.25;0.0;170.0;114.6940428629768;44963.0;0.0;0.0;0.0;41.0;0.0;0.0;1.7778911153522217;0.0;44963.0;44963.0;44963.0;146.27225105457092;0.0;0.0;0.0;31957.62954205904;0.0;0.0;10.760936770233302;16.214285714285715;0.0;3.0;27.642857142857146;6065746.073138936;3.75;False;4.709860620271964;28.0;44963.0;6.5683936367899385;656.9136709152332
0.0;11.0;1.0843433161602134;9.0;0.0;4.451430641597628;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0877839004598977;0.0;0.0;3.5;0.0;0.0;14.0;0.0;0.0;0.3589001447178003;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.058610709117221424;0.0;1.0;0.0;25.0;0.0;0.0;4.449510537518604;0.0;15.0;0.0;0.0;0.0;0.0;10.0;41.20902501875006;691.0;0.0;0.0;0.0;5.0;0.0;0.0;0.2342928499492089;0.0;691.0;691.0;691.0;0.0;0.0;0.0;0.0;97.67226489021296;0.0;0.0;0.4211287988422576;0.0;0.0;0.0;0.0;341.8529271157454;0.0;False;1.4279775726479342;0.0;691.0;1.6890317608570649;41.20902501875006
0.0;11.0;0.9535738653412732;8.0;0.0;4.143803883982389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9586889548553398;0.0;0.0;3.5;0.0;0.0;14.0;0.0;0.0;0.3171355498721228;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.051790281329923284;0.0;1.0;0.0;25.0;0.0;0.0;4.137565090908876;0.0;15.0;0.0;0.0;0.0;0.0;10.0;36.0;782.0;0.0;0.0;0.0;5.0;0.0;0.0;0.22102222530678275;0.0;782.0;782.0;782.0;0.0;0.0;0.0;0.0;97.67226489021296;0.0;0.0;0.3721227621483376;0.0;0.0;0.0;0.0;341.8529271157454;0.0;False;1.3423803955246834;0.0;782.0;1.5860758863637403;36.0
3.0;247.0;28.777681446548467;9.0;0.0;9.456488433386037;0.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;12.823791973609765;0.0;0.0;24.511627906976752;0.0;0.0;124.0;0.0;0.0;4.694390243902438;0.0;0.0;17.0;8.0;21.0;0.0;0.0;1.5204115853658535;1.212678125181665;6.0;0.0;371.0;0.0;0.0;24.292985109447077;0.0;60.0;209.0;0.0;3.0;0.0;43.0;66.56842503028857;16400.0;0.0;0.0;0.0;17.0;0.0;0.0;1.0090746169254532;0.0;16400.0;16400.0;16400.0;50.68994563259359;0.0;0.0;0.0;2191.4564109707603;0.0;0.0;4.7004878048780485;3.294117647058824;0.0;3.0;12.294117647058822;53716.16412007398;3.0;False;3.1466802628763157;17.0;16400.0;3.1578663703942134;399.41055018173137
0.0;11.0;0.9547948305977922;8.0;0.0;4.146317046621301;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.959916469522248;0.0;0.0;3.5;0.0;0.0;14.0;0.0;0.0;0.3175416133162612;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.051856594110115235;0.0;1.0;0.0;25.0;0.0;0.0;4.140075557507647;0.0;15.0;0.0;0.0;0.0;0.0;10.0;36.0;781.0;0.0;0.0;0.0;5.0;0.0;0.0;0.2211560765107208;0.0;781.0;781.0;781.0;0.0;0.0;0.0;0.0;97.67226489021296;0.0;0.0;0.3725992317541613;0.0;0.0;0.0;0.0;341.8529271157454;0.0;False;1.343192561131475;0.0;781.0;1.5870362732995866;36.0
